timestamp,solving_id,question_id,user_answer,elapsed_time
1555372398238,1,q5398,c,70000
1555372424081,2,q1099,a,21000
1555372444907,3,q297,b,18000
1555372466537,4,q218,b,18000
1555372488088,5,q4291,a,18000
1555372534255,6,q6528,a,43000
1555372556274,7,q6446,b,19000
1555372585340,8,q10027,b,26000
1555372620766,9,q8400,a,33000
1555372664444,10,q5419,a,41000
1555375078578,11,q526,c,17000
1555375116752,12,q950,b,16000
1555375427423,13,q668,b,262000
1555375455544,14,q295,c,15000
1555375491876,15,q1261,a,17000
1555375582955,16,q668,c,17000
1555375619883,17,q1261,b,17000
1555375669396,18,q281,c,20000
1555375716108,19,q549,a,20000
1555375766223,20,q11259,a,20000
1555375825090,21,q970,a,18000
1555375867197,22,q409,a,16000
