timestamp,solving_id,question_id,user_answer,elapsed_time
1573247163000,1,q3773,b,37000
1573247190000,2,q54,a,20000
1573247222000,3,q4,d,28000
1573255778000,4,q5647,d,191000
1573255803000,5,q3664,a,21000
1573255835000,6,q4586,d,29000
1573255879000,7,q10236,c,42000
1573255890000,8,q8643,a,7000
1573460512633,9,q3773,b,37000
1573460539824,10,q54,a,20000
1573460571640,11,q4,d,28000
1573469128073,12,q5647,d,191000
1573469153011,13,q3664,a,21000
1573469184671,14,q4586,d,29000
1573469228921,15,q10236,c,42000
1573469239763,16,q8643,a,7000
