timestamp,solving_id,question_id,user_answer,elapsed_time
1531989861271,1,q8098,b,23000
1531989888022,2,q8074,c,24000
1531989916501,3,q176,a,25000
1531989936795,4,q1279,c,17000
1531990013047,5,q2067,c,24333
1531990013047,5,q2069,d,24333
1531990013147,5,q2068,a,24333
1531990112275,6,q3412,a,31666
1531990112377,6,q3413,b,31666
1531990112400,6,q3411,a,31666
1531990192831,7,q2991,d,25333
1531990192873,7,q2992,d,25333
1531990192884,7,q2993,d,25333
1531990287936,8,q2630,b,30333
1531990287939,8,q2628,c,30333
1531990287975,8,q2629,c,30333
1531990311339,9,q4555,d,20000
1531990342765,10,q4178,c,28000
1531990353099,11,q4761,b,7000
1531990368617,12,q6185,b,13000
1531990397131,13,q6243,b,26000
1531990429521,14,q6442,b,30000
1531990534714,15,q6981,d,25500
1531990534715,15,q6983,c,25500
1531990534730,15,q6982,c,25500
1531990534793,15,q6984,b,25500
1531990797591,16,q7336,d,64750
1531990797616,16,q7335,c,64750
1531990797652,16,q7337,d,64750
1531990797675,16,q7338,d,64750
1568279518705,17,q11,b,32000
1568280224338,18,q127,b,88000
1568284052183,19,q7,c,31000
1568284095602,20,q8108,d,27000
1568284217505,21,q3,c,29000
1568284274606,22,q111,d,31000
1568284537355,23,q10637,d,42250
1568284537368,23,q10636,d,42250
1568284537373,23,q10635,a,42250
1568284537396,23,q10634,b,42250
1568284841981,24,q5262,d,30000
1568284895472,25,q4561,d,19000
1568284955354,26,q5391,a,21000
1568285018667,27,q9975,c,31000
1568285069485,28,q6202,d,28000
1568285153909,29,q4791,c,38000
1568285216286,30,q4318,d,25000
1568285264801,31,q17090,c,20000
1568285333984,32,q10024,b,35000
1568285386667,33,q5593,d,12000
1568285530889,34,q6217,b,37000
1568285555480,35,q9821,c,14000
1568285603845,36,q6101,c,26000
1568285646015,37,q4350,a,21000
1568285691619,38,q5905,a,11000
1568299333079,39,q8963,c,34000
1568299385568,40,q4744,b,15000
1568299439647,41,q9634,a,21000
1568299513112,42,q8430,b,12000
1568299577621,43,q10066,a,34000
1568300062813,44,q5095,c,47000
1568300135714,45,q6745,d,26000
1568300267998,46,q6338,a,34000
1568300370292,47,q9407,b,21000
1568300650298,48,q4564,a,24000
1568300883611,49,q6010,a,46000
1568301147961,50,q5955,a,26000
1568308083004,51,q9855,a,16000
1568308137222,52,q4035,d,20000
1568308232231,53,q4472,c,39000
1568308304170,54,q5392,a,28000
1568308344738,55,q17310,b,24000
1568308536286,56,q4488,a,22000
1568329193156,57,q3912,a,28000
1568329240988,58,q4535,c,27000
1568329353631,59,q6303,d,22000
1568329417472,60,q4544,d,33000
1568329501902,61,q6733,d,40000
1568329564642,62,q3788,d,34000
1568329617594,63,q10166,a,23000
1568329696655,64,q8668,b,39000
1568329753604,65,q4480,a,36000
1568329823301,66,q5047,d,33000
1568329884352,67,q9938,c,39000
1568329971652,68,q4239,c,38000
1568330058802,69,q6390,b,49000
1568330171948,70,q6187,b,58000
1568330219329,71,q17338,a,27000
1568360424074,72,q6009,a,14000
1568361908033,73,q108,a,26000
1568361974311,74,q99,a,25000
1568362042955,75,q8167,b,27000
1568362147563,76,q1175,a,26000
1568362202561,77,q763,b,21000
1568362234757,78,q439,a,15000
1568362272215,79,q629,a,21000
1568362301405,80,q902,a,20000
1568362331685,81,q626,a,21000
1568362378793,82,q973,b,24000
1568362533610,83,q854,a,21000
1568362582458,84,q280,b,23000
1568362642358,85,q732,c,24000
1568362692182,86,q1224,b,21000
1568362738290,87,q1297,b,29000
1568364284997,88,q4178,c,24000
1568364321021,89,q6185,b,13000
1568364386180,90,q6243,a,33000
1568364459425,91,q6442,a,45000
1568364736920,92,q6984,c,53250
1568364736989,92,q6983,d,53250
1568364737004,92,q6981,b,53250
1568364737037,92,q6982,b,53250
1568364915586,93,q5262,b,34000
1568365005367,94,q6202,d,36000
1568365091703,95,q17090,d,30000
1568365142733,96,q8963,a,30000
1568555558519,97,q8162,a,39000
1568555603149,98,q8075,b,28000
1568555658145,99,q8179,c,29000
1568555704618,100,q158,c,26000
1568555745276,101,q10,a,27000
1568555796366,102,q186,b,27000
1568556027609,103,q9634,c,19000
1568556080843,104,q5095,b,24000
1568556184126,105,q6745,c,42000
1568556209820,106,q6338,b,11000
1568556269913,107,q5955,a,39000
1568556333345,108,q9855,b,29000
1568556386730,109,q17310,b,33000
1568556447397,110,q3912,c,32000
1568556486481,111,q10166,d,25000
1568556671529,112,q4480,a,36000
1568556818574,113,q6187,a,1000
1568556922518,114,q4178,b,6000
1568570990413,115,q4632,a,27000
1568571073528,116,q4089,a,52000
1568571148292,117,q17385,b,40000
1568571198965,118,q6380,c,29000
1568571264613,119,q8667,c,46000
1568571335185,120,q5102,a,37000
1568571384187,121,q10279,b,20000
1568571423887,122,q4699,a,20000
1568571504128,123,q5393,d,35000
1568571597142,124,q4592,a,41000
1568571788205,125,q9340,d,33000
1568571869417,126,q4319,a,66000
1568571999613,127,q4836,b,55000
1568572088294,128,q3910,a,23000
1568572356676,129,q3912,c,21000
1568572413003,130,q3910,c,45000
1568572673650,131,q10640,d,46250
1568572673677,131,q10639,c,46250
1568572673724,131,q10638,a,46250
1568572673735,131,q10641,a,46250
1568572924088,132,q6855,d,34250
1568572924105,132,q6853,b,34250
1568572924134,132,q6854,a,34250
1568572924192,132,q6856,b,34250
1568573230969,133,q6886,c,44000
1568573231055,133,q6885,a,44000
1568573231126,133,q6887,d,44000
1568573231140,133,q6888,b,44000
1568573422305,134,q8172,b,35000
1568573494248,135,q135,d,35000
1568573558599,136,q8140,b,25000
1568573622210,137,q8142,b,30000
1568573662189,138,q8099,a,26000
1568573710238,139,q123,a,33000
1568629826148,140,q9542,a,39000
1568629918111,141,q5691,a,34000
1568630007279,142,q4481,a,26000
1568630076215,143,q4510,a,33000
1568630163492,144,q6297,a,40000
1568630221274,145,q3985,d,33000
1568630300930,146,q6324,d,45000
1568630407179,147,q4188,d,44000
1568630528905,148,q9541,a,56000
1568631547577,149,q6020,d,44000
1568631654806,150,q5898,a,86000
1568643456710,151,q9578,a,48000
1568643541753,152,q9921,d,45000
1568643600378,153,q6040,c,27000
1568643625999,154,q5078,a,17000
1568643678459,155,q6356,a,17000
1568643766335,156,q9962,b,47000
1568643839207,157,q4596,d,42000
1568643916371,158,q5094,d,47000
1568644013000,159,q5242,c,16000
1568644241423,160,q6187,a,10000
1568644270440,161,q5242,a,21000
1568644355352,162,q9159,a,36000
1568644467864,163,q5954,a,53000
1568644545605,164,q6268,d,15000
1568644602700,165,q6062,d,33000
1568644654746,166,q9869,c,19000
1568644707727,167,q4522,b,21000
1568644782111,168,q5731,c,15000
1568644825984,169,q4476,b,27000
1568644879745,170,q17198,a,20000
1568644952737,171,q5060,c,34000
1568645014847,172,q5904,d,37000
1568645110292,173,q6222,d,62000
1568645179747,174,q8204,b,24000
1568645362121,175,q11681,c,32000
1568645362135,175,q11682,c,32000
1568645363086,175,q11680,d,32000
1568645366083,175,q11679,b,32000
1568645754411,176,q6686,d,61000
1568645754416,176,q6685,c,61000
1568645754424,176,q6688,a,61000
1568645757392,176,q6687,b,61000
1568646038310,177,q6771,b,48250
1568646038321,177,q6770,d,48250
1568646038327,177,q6769,c,48250
1568646038348,177,q6772,c,48250
1568721911786,178,q3911,c,44000
1568721963723,179,q3935,b,21000
1568722003711,180,q6140,a,23000
1568722053111,181,q10101,c,22000
1568722098935,182,q5061,c,31000
1568722190958,183,q5665,b,59000
1568722278212,184,q4388,c,45000
