timestamp,solving_id,question_id,user_answer,elapsed_time
1532271032862,1,q8098,b,21000
1532271057415,2,q8074,c,21000
1532271087414,3,q176,c,27000
1532271106980,4,q1279,c,17000
1532271211603,5,q2069,c,34000
1532271211643,5,q2068,a,34000
1532271211677,5,q2067,d,34000
1532271316382,6,q3412,a,33666
1532271316393,6,q3413,d,33666
1532271316440,6,q3411,c,33666
1532271413664,7,q2993,b,31000
1532271413722,7,q2992,b,31000
1532271413886,7,q2991,b,31000
1532271529355,8,q2628,c,37333
1532271529407,8,q2630,b,37333
1532271529567,8,q2629,d,37333
1532271556722,9,q4555,d,24000
1532271593506,10,q4178,b,34000
1532271603779,11,q4761,b,7000
1532271622350,12,q6185,b,16000
1532271666759,13,q6243,a,42000
1532271703955,14,q6442,b,34000
1532271885664,15,q6981,b,44500
1532271885681,15,q6983,c,44500
1532271885785,15,q6982,b,44500
1532271885795,15,q6984,c,44500
1532272166636,16,q7336,d,69250
1532272166684,16,q7335,c,69250
1532272166728,16,q7337,d,69250
1532272166743,16,q7338,d,69250
1532337721349,17,q4304,c,36000
1532337804816,18,q5210,b,19000
1532337951384,19,q4186,a,80000
1532399256142,20,q736,a,21000
1532399438006,21,q1154,b,22000
1532399472199,22,q1100,c,22000
1532399499728,23,q295,c,20000
1532399537140,24,q1266,b,20000
1532399681686,25,q699,b,20000
1532399848977,26,q732,c,49000
1532400007865,27,q11263,b,29000
1532400065210,28,q831,c,19000
1532400138428,29,q1379,c,18000
1532400271778,30,q8912,d,11000
1532400474762,31,q4401,d,52000
1532400693538,32,q3946,a,25000
1532400872497,33,q4476,c,19000
1532401406018,34,q9794,a,27000
1532401650226,35,q5289,c,18000
1532402118806,36,q4544,d,56000
1532404716208,36,q4544,d,31000
1532404804227,37,q5289,c,83000
1532404990574,38,q9794,a,31000
1532405022801,39,q4476,c,27000
1532405125241,40,q3946,a,19000
1532405151418,41,q4401,d,20000
1532405191108,42,q8912,d,31000
1532490605852,43,q32,a,19000
1532490754419,44,q8100,c,22000
1532490973282,45,q8110,a,23000
1532491107403,46,q11055,d,25000
1532491246632,47,q8073,c,26000
1532491366983,48,q8095,b,23000
1532491480268,49,q114,b,25000
1532491654784,50,q11147,d,23000
1532491867741,51,q16,c,27000
1532492067100,52,q124,b,25000
1532492280092,53,q8152,c,22000
1532492310444,54,q11042,b,24000
1532492339840,55,q8137,a,23000
1532492372902,56,q9,c,27000
1532492405553,57,q8064,c,24000
1532492433116,58,q11019,b,21000
1532492505713,59,q940,b,20000
1532492750195,60,q1024,a,19000
1532492908245,61,q605,b,22000
1532493067850,62,q11249,b,26000
1532493287774,63,q606,a,19000
1532493541482,64,q1042,b,19000
1532493680891,65,q961,a,20000
1532493802723,66,q11261,b,21000
1532493938823,67,q1315,c,21000
1532494112976,68,q1295,b,22000
1532494416758,69,q4707,c,19000
1532507418856,70,q4221,b,23000
1532507680412,71,q6465,b,43000
1532507987795,72,q9411,a,24000
1532508230169,73,q5683,b,29000
1532508763702,74,q5725,c,27000
