timestamp,solving_id,question_id,user_answer,elapsed_time
1553346906104,1,q5912,a,21000
1553346923718,2,q4568,d,15000
1553346963924,3,q6469,a,36000
1553346987785,4,q489,b,20000
1553347014533,5,q3980,b,24000
1553347042216,6,q4842,d,25000
1553347071867,7,q9624,c,26000
1553347102920,8,q4317,c,28000
1553347128027,9,q4794,b,22000
1553347160051,10,q4607,d,29000
1553347200502,11,q5957,c,37000
1553347398980,12,q4027,a,30000
1553347435660,13,q5486,b,26000
1553347463098,14,q6740,c,20000
1553347502879,15,q10176,c,32000
1553347516125,16,q4034,d,7000
1553347539255,17,q3910,c,15000
1553347571674,18,q5279,c,24000
1553347595786,19,q8819,b,19000
1553347614583,20,q5245,a,11000
1553347625454,21,q4478,a,4000
