timestamp,solving_id,question_id,user_answer,elapsed_time
1551741438460,1,q4332,b,31000
1551741452648,2,q4465,c,10000
1551741475230,3,q309,c,19000
1551741494167,4,q297,b,16000
1551741511044,5,q5301,b,13000
1551741535382,6,q3670,b,21000
1551741548932,7,q5957,c,10000
1551741590417,8,q4829,c,38000
1551741857746,9,q350,a,15000
1551741893182,10,q542,c,18000
1551741939142,11,q423,a,18000
1551741973387,12,q11263,b,20000
1551742045856,13,q1351,b,18000
1551742103015,14,q579,c,19000
1551778203015,15,q223,c,20000
1551827578466,16,q11261,c,22000
1551827625877,17,q997,b,26000
1551827693376,18,q925,a,17000
1551827770312,19,q594,b,18000
1551827847306,20,q295,c,17000
1551827890610,21,q237,c,20000
1551827975358,22,q1360,b,18000
1551828058459,23,q1266,c,17000
1551828146867,24,q11262,a,17000
1551828203715,25,q439,c,19000
1551828275292,26,q856,c,17000
1551828307434,27,q483,b,20000
1551828388540,28,q11249,b,22000
1551913011751,29,q406,a,22000
1551913056357,30,q825,b,18000
1551913115349,31,q1030,b,20000
1551913199058,32,q11259,b,17000
1551913257567,33,q200,c,18000
1551913365600,34,q438,b,19000
1551960697425,35,q4318,d,54000
1552433003581,36,q1240,b,18000
1552433056003,37,q846,c,19000
1552433105738,38,q1348,b,16000
1552433153585,39,q730,a,20000
1552433254903,40,q1193,b,19000
1552470511995,41,q855,c,18000
1552470743723,42,q750,a,19000
1552470803670,43,q854,b,17000
1552471043075,44,q1314,b,20000
1552471239814,45,q289,b,19000
1552471947379,46,q1331,c,20000
1552517000479,47,q366,a,16000
1552517085145,48,q422,b,16000
1552517129882,49,q1076,a,18000
1552517283987,50,q259,a,18000
1552563836904,51,q1297,b,19000
1552604643673,52,q764,b,15000
1552604706261,53,q878,b,20000
1552604826665,54,q561,b,16000
1552605015640,55,q214,b,20000
1552605167973,56,q1316,b,18000
1552605362613,57,q447,c,20000
1552605404305,58,q565,c,22000
1552605476352,59,q767,c,18000
1552605986225,60,q712,c,22000
1552643201163,61,q508,c,16000
1552643314937,62,q1370,a,16000
1552643381283,63,q754,a,16000
1552643487798,64,q666,b,20000
1552643608864,65,q973,c,23000
1552643974173,66,q655,a,19000
1552950300612,67,q3120,b,2666
1552950300650,67,q3121,d,2666
1552950300675,67,q3122,b,2666
1553036901418,68,q373,b,20000
1553036999429,69,q1234,a,18000
1553037067869,70,q285,c,22000
1553037254503,71,q921,b,20000
1553037337234,72,q829,c,16000
