timestamp,solving_id,question_id,user_answer,elapsed_time
1545375559532,1,q3725,d,36000
1545375583373,2,q1244,c,20000
1545375604393,3,q377,a,17000
1545375628798,4,q4324,a,20000
1545375659200,5,q4829,a,27000
1545375684861,6,q3621,b,23000
1545375703006,7,q5235,c,15000
1545375730609,8,q5917,b,25000
1545375766233,9,q3714,d,33000
1545375919549,10,q4519,b,23000
1545375950727,11,q4297,c,23000
1545375979735,12,q4633,a,19000
1545376021758,13,q8972,a,36000
1545376047547,14,q4124,a,18000
1545376075184,15,q4767,c,16000
1545376118854,16,q5526,a,30000
1545376165745,17,q9929,d,38000
1545376183874,18,q5069,a,12000
1545376216832,19,q6074,a,18000
1545376377292,20,q708,a,21000
1545376543691,21,q577,b,17000
1545376575235,22,q722,a,16000
1545376613379,23,q11263,b,22000
1545376652605,24,q881,b,18000
1545376680864,25,q1132,b,17000
1545376708634,26,q480,c,17000
1545376741154,27,q11261,a,18000
1545376767067,28,q1040,c,16000
1545376793000,29,q879,a,15000
1545425110533,30,q5683,a,31000
1545425144175,31,q9120,a,28000
1545425173501,32,q5329,b,22000
1545425220778,33,q5401,c,41000
1545425239939,34,q5321,b,13000
1545425271128,35,q10294,d,25000
1545425328617,36,q5405,a,8000
1545425550328,36,q5405,d,11000
1545425563205,37,q5401,d,6000
1545425592360,38,q6294,b,24000
1545425629942,39,q5279,a,30000
1545425663447,40,q9415,c,27000
1545425720587,41,q1292,b,16000
1545425746023,42,q11262,a,16000
1545425773306,43,q457,a,15000
1545425797883,44,q710,a,16000
1545425822750,45,q325,c,17000
1545425850990,46,q11259,b,18000
1545425879024,47,q242,b,19000
1545425906877,48,q997,c,18000
1545425934992,49,q1193,b,17000
1545425964928,50,q295,c,21000
1545426087420,50,q295,c,15000
1545426110806,51,q1193,b,16000
1545426132721,52,q997,b,17000
1545426157377,53,q242,b,18000
1545426178870,54,q11259,b,16000
1545426206200,55,q325,c,17000
1545426231621,56,q710,b,16000
1552542320357,57,q935,c,17000
1552542346603,58,q999,c,18000
1552542373403,59,q1031,c,17000
1552542404316,60,q11249,b,21000
1552542432970,61,q232,c,19000
1552542463101,62,q1118,c,19000
1552542495295,62,q1118,a,18000
1552542517916,63,q232,a,16000
1552542542551,64,q370,a,16000
1552542569110,65,q1099,b,14000
1552542610429,66,q798,a,24000
1552542643079,67,q790,b,18000
