timestamp,solving_id,question_id,user_answer,elapsed_time
1534177585509,1,q8098,b,20000
1534177608212,2,q8074,c,20000
1534177634146,3,q176,d,23000
1534177652390,4,q1279,c,16000
1534177747015,5,q2067,b,30333
1534177747632,5,q2068,a,30333
1534177748432,5,q2069,d,30333
1534177820343,6,q3411,d,22666
1534177821041,6,q3412,a,22666
1534177821864,6,q3413,c,22666
1534177896410,7,q2991,a,23666
1534177897188,7,q2992,a,23666
1534177897859,7,q2993,b,23666
1534177994506,8,q2628,c,31000
1534177995409,8,q2629,c,31000
1534177996343,8,q2630,b,31000
1534178021961,9,q4555,a,22000
1534178034216,10,q4178,c,10000
1534178050425,11,q4761,d,14000
1534178063678,12,q6185,b,11000
1534178076183,13,q6243,a,10000
1534178105119,14,q6442,c,27000
1534178196454,15,q6981,b,22250
1534178197100,15,q6982,c,22250
1534178197794,15,q6983,c,22250
1534178198522,15,q6984,c,22250
1534178389297,16,q7335,c,47000
1534178390225,16,q7336,c,47000
1534178391248,16,q7337,d,47000
1534178392268,16,q7338,b,47000
1534178576346,17,q3741,a,42000
1534178632314,18,q5220,b,28000
1534178700921,19,q6330,b,41000
1534178723712,20,q9141,a,8000
1534178755681,21,q6294,d,19000
1534178861574,22,q5397,a,63000
1534178912175,23,q5423,d,10000
1534178961965,24,q9911,a,33000
1534179003831,25,q6184,b,8000
1534179019330,26,q5731,c,6000
1534868152574,27,q4467,b,14000
1534868224814,28,q9967,b,15000
1534868254384,29,q6071,c,15000
1534868312890,30,q5630,c,23000
1534868341929,31,q3688,d,12000
1534868388202,32,q8714,c,22000
1534868419847,33,q6383,d,19000
1534868467159,34,q4558,a,35000
1534868507480,35,q3774,a,14000
1534868549796,36,q8580,d,19000
1534868614134,37,q935,c,16000
1534868641311,38,q1033,b,21000
1534868687190,39,q200,b,20000
1534868722598,40,q11261,c,17000
1534868755492,41,q920,a,18000
1534868777448,42,q329,a,16000
1534868800426,43,q726,a,17000
1534868821877,44,q11262,a,16000
1534868849430,45,q515,c,20000
1534868873154,46,q1400,a,17000
1534869266271,47,q6294,c,28000
1534869328230,48,q5397,d,36000
1534952475595,49,q4472,c,8000
1534952518920,50,q6112,a,24000
1534952582979,51,q5639,b,14000
1534952638590,52,q9482,c,38000
1534952666311,53,q5267,c,9000
1534952680379,54,q5314,c,5000
1534952691660,55,q4438,a,4000
1534952708994,56,q10208,b,10000
1534952738665,57,q4157,a,14000
1534952766421,58,q5649,d,11000
1535038182550,59,q5017,b,14000
1535038228726,60,q8820,b,23000
1535038273748,61,q4476,c,10000
1535038322016,62,q5758,a,18000
1535038365609,63,q4766,b,8000
1535358502684,64,q9109,d,10000
1535358521223,65,q5780,b,8000
1535358550758,66,q4199,b,18000
1535358584094,67,q6225,b,23000
1535358617314,68,q9738,d,8000
1535358691207,69,q4000,c,44000
1535358723638,70,q4509,b,15000
1535358786745,71,q9628,c,47000
1535358827827,72,q9199,a,12000
1535358851978,73,q5724,b,8000
