timestamp,solving_id,question_id,user_answer,elapsed_time
1515952088413,1,q8098,d,26000
1515952111911,2,q8074,d,21000
1515952136893,3,q176,c,22000
1515952154510,4,q1279,b,15000
1515952250889,5,q2067,a,31000
1515952250893,5,q2069,d,31000
1515952250896,5,q2068,b,31000
1515952333047,6,q3411,a,10000
1515952333073,6,q3412,d,10000
1515952333107,6,q3413,d,10000
1515952395321,7,q2992,c,19666
1515952395392,7,q2991,a,19666
1515952395689,7,q2993,a,19666
1515952657407,8,q2629,c,3000
1515952657413,8,q2628,d,3000
1515952657419,8,q2630,b,3000
1515952693796,9,q4555,b,34000
1515952724380,10,q4178,a,28000
1515952743250,11,q4761,b,16000
1515952781054,12,q6185,b,34000
1515952801252,13,q6243,b,18000
1515952821092,14,q6442,b,17000
1515952905334,15,q6950,c,20250
1515952905345,15,q6951,d,20250
1515952905416,15,q6952,d,20250
1515952905802,15,q6949,d,20250
1515952930321,16,q7336,b,5500
1515952930374,16,q7337,c,5500
1515952930404,16,q7338,c,5500
1515952930417,16,q7335,a,5500
