timestamp,solving_id,question_id,user_answer,elapsed_time
1567785521110,1,q5342,d,9000
1567785541067,2,q5384,b,16000
1567785568053,3,q4992,d,24000
1567785602381,4,q4025,a,32000
1567785642311,5,q4599,d,37000
1567785661369,6,q5564,b,17000
1567785699776,7,q5404,a,36000
1567785736075,8,q6731,a,34000
1567785787090,9,q6507,a,48000
1567785802190,10,q4043,d,12000
1567785831561,11,q10020,a,27000
1567786095042,12,q6255,b,21000
1567786128142,13,q4886,c,13000
1567786160934,14,q5250,a,23000
1567786207445,15,q9840,b,37000
1567786224261,16,q4034,d,8000
1567786265061,17,q4131,a,30000
1567786291832,18,q4481,a,18000
1567786320842,19,q8996,a,19000
1567786342741,20,q5596,b,13000
1567786361995,21,q6294,b,13000
