timestamp,solving_id,question_id,user_answer,elapsed_time
1516966574564,1,q8098,d,21000
1516966595879,2,q8074,d,18000
1516966625816,3,q176,d,27000
1516966644070,4,q1279,b,15000
1516966754758,5,q2068,a,36000
1516966754824,5,q2067,c,36000
1516966754833,5,q2069,d,36000
1516966837032,6,q3413,b,26000
1516966837079,6,q3411,b,26000
1516966837116,6,q3412,a,26000
1516966894577,7,q2993,c,18000
1516966894601,7,q2992,b,18000
1516966895641,7,q2991,d,18000
1516966979640,8,q2628,c,27000
1516966979693,8,q2630,b,27000
1516966979811,8,q2629,b,27000
1516966998185,9,q4555,b,16000
1516967049911,10,q4178,a,50000
1516967065815,11,q4761,c,14000
1516967101606,12,q6185,b,33000
1516967144589,13,q6243,b,41000
1516967188582,14,q6442,a,41000
1516967339842,15,q6952,c,37250
1516967339860,15,q6949,d,37250
1516967339876,15,q6951,c,37250
1516967339995,15,q6950,a,37250
1516967660714,16,q7338,d,79250
1516967660734,16,q7336,d,79250
1516967660749,16,q7337,b,79250
1516967660754,16,q7335,c,79250
1516967914426,17,q6224,a,21000
1516967966651,18,q5313,c,30000
