timestamp,solving_id,question_id,user_answer,elapsed_time
1545807244212,1,q6479,b,27000
1545807262548,2,q6199,c,15000
1545807281571,3,q5875,c,16000
1545807301731,4,q5332,b,17000
1545807331146,5,q5384,a,25000
1545807380262,6,q5680,c,46000
1545807397644,7,q5228,b,14000
1545807417627,8,q8422,d,17000
1545807437177,9,q4687,c,16000
1545807459170,10,q3697,d,19000
1545807506878,11,q4066,b,44000
1545812544077,12,q8172,a,19000
1545812576874,13,q190,c,24000
1545812611080,14,q8065,a,22000
1545812651541,15,q11101,c,30000
1545812683125,16,q8162,b,26000
1545812709882,17,q8101,c,21000
1545812741672,18,q7,c,17000
1545813090521,18,q7,a,21000
1545813109078,19,q8101,a,9000
1545813168262,20,q11211,a,25000
1545813206203,21,q108,a,21000
1545813237207,22,q87,b,25000
1545813286637,23,q135,a,24000
1545813339542,24,q11005,b,14000
1545813367186,25,q150,d,22000
1545813413238,26,q29,d,24000
1545813448563,27,q8118,a,25000
1545813481251,28,q11001,c,19000
1545813511871,29,q8103,d,20000
1545813546293,30,q172,a,26000
1545813575204,31,q57,c,20000
1545813606751,32,q11223,b,22000
1546763600820,33,q4317,b,16000
