timestamp,solving_id,question_id,user_answer,elapsed_time
1567347050375,1,q3836,a,54000
1567347111308,2,q832,a,54000
1567347157801,3,q4598,d,44000
1567347207271,4,q5756,d,47000
1567347274823,5,q6472,d,65000
1567347312592,6,q4181,c,35000
1567347333896,7,q377,c,17000
1567347828848,8,q1345,a,19000
1567347881757,9,q952,a,15000
1567347936484,10,q1133,a,14000
1567347988622,11,q11262,a,17000
1567348317907,12,q616,c,16000
1567348359287,13,q845,a,18000
1567348424526,14,q1111,a,17000
1567348477756,15,q11249,b,20000
1567348563389,16,q197,b,17000
1567348613925,17,q303,c,17000
1567388983580,18,q421,b,18000
1567389077269,19,q1345,c,17000
1567389113767,20,q421,a,16000
1567389137035,21,q11259,c,17000
1567389195503,22,q355,c,15000
1567389267250,23,q496,b,17000
1567389324256,24,q1220,c,20000
1567389512069,25,q303,c,16000
1567389543797,26,q1220,a,10000
