timestamp,solving_id,question_id,user_answer,elapsed_time
1549430373089,1,q5435,b,27000
1549430407701,2,q1351,c,32000
1549430430013,3,q968,a,19000
1549430457891,4,q68,b,24000
1549430477825,5,q297,b,17000
1549430509383,6,q5157,c,29000
1549430560129,7,q9639,b,45000
1549430785996,8,q961,c,22000
1549430837336,9,q870,b,18000
1549430872931,10,q836,b,18000
1549430913369,11,q11263,a,31000
1549430991518,12,q864,b,20000
1549431033045,13,q250,c,19000
1549431057667,14,q606,b,18000
1549431083865,14,q606,a,17000
1549431102410,15,q961,a,11000
1549436498027,16,q295,a,18000
1549436530637,17,q584,a,19000
