timestamp,solving_id,question_id,user_answer,elapsed_time
1530235804196,1,q8098,b,22000
1530235830010,2,q8074,c,23000
1530235859282,3,q176,a,26000
1530235879574,4,q1279,c,17000
1530235972602,5,q2069,d,29333
1530235972635,5,q2067,a,29333
1530235972690,5,q2068,a,29333
1530236073321,6,q3412,a,32333
1530236073333,6,q3413,b,32333
1530236073497,6,q3411,c,32333
1530236156277,7,q2993,b,26333
1530236156319,7,q2991,a,26333
1530236157260,7,q2992,a,26333
1530236244319,8,q2629,d,27666
1530236244350,8,q2628,c,27666
1530236244367,8,q2630,b,27666
1530236269125,9,q4555,d,21000
1530236289177,10,q4178,c,17000
1530236302474,11,q4761,b,9000
1530236331076,12,q6185,b,25000
1530236374339,13,q6243,a,40000
1530236405099,14,q6442,d,28000
1530236527849,15,q6983,c,30000
1530236527875,15,q6984,c,30000
1530236527887,15,q6981,a,30000
1530236527910,15,q6982,b,30000
1530236748094,16,q7338,d,54000
1530236748115,16,q7337,d,54000
1530236748122,16,q7336,d,54000
1530236748167,16,q7335,b,54000
1530236977355,17,q3667,a,17000
1530237001475,18,q6163,b,10000
1530237035682,19,q5411,b,19000
1530237065373,20,q9133,a,8000
1530237098939,21,q4077,d,16000
1530237121491,22,q9647,d,13000
1530237156850,23,q5238,b,24000
1530237181131,24,q9384,b,12000
1530237217166,25,q5057,b,26000
1530237250461,26,q4837,c,22000
1530408694877,27,q5649,d,20000
1530408719068,28,q9717,d,16000
1530408736186,29,q3922,d,9000
1530408766926,30,q5683,b,23000
1530408799611,31,q4844,c,11000
1530408820301,32,q9704,c,11000
1530408874281,33,q5333,d,46000
1530408919925,34,q5695,c,29000
1530408959091,35,q4317,c,26000
1530408988574,36,q10102,c,22000
1530409035498,37,q439,c,18000
1530409064592,38,q666,b,18000
1530409121794,39,q763,c,18000
1530409149752,40,q11259,b,18000
1530409175461,41,q447,a,17000
1530409200499,42,q292,c,16000
1530409223635,43,q1266,c,16000
1530409252672,44,q11262,a,16000
1530409276916,45,q1368,c,17000
1530409304168,46,q997,b,19000
1530513401207,47,q973,c,20000
1530513431787,48,q11263,b,19000
1530513470929,49,q739,a,26000
1530513502151,50,q1316,b,18000
1530513544417,51,q825,b,17000
1530513576591,52,q11261,b,20000
1530513606845,53,q1297,b,17000
1530513637361,54,q280,a,20000
1530513662671,55,q856,b,15000
1530513712692,56,q11249,b,22000
1530513776924,57,q3692,c,23000
1530513800650,58,q3788,d,13000
1530513818936,59,q5376,a,8000
1530513894160,60,q9516,a,17000
1530513945300,61,q4527,b,25000
1530513992637,62,q6363,d,35000
1530514068975,63,q4059,b,48000
1530514118904,64,q3727,d,25000
1530514161075,65,q5659,c,30000
1530514188255,66,q4166,b,10000
1530514245598,67,q750,a,18000
1530514273083,68,q887,c,18000
1530514299999,69,q285,c,15000
1530514326229,70,q295,c,15000
1530514352794,71,q754,a,17000
1530514381452,72,q699,b,18000
1530514410077,73,q612,c,17000
1530514435121,74,q573,c,15000
1530514465085,75,q406,a,19000
1530514491771,76,q278,a,17000
1530593236058,77,q5775,d,27000
1530593264801,78,q9027,a,16000
1530593310880,79,q5035,d,29000
1530593352448,80,q5855,a,13000
1530593366440,81,q6355,b,4000
1530593387949,82,q8936,a,11000
1530593414903,83,q4203,b,17000
1530593472348,84,q5737,c,34000
1530593498148,85,q5688,d,8000
