timestamp,solving_id,question_id,user_answer,elapsed_time
1568844644274,1,q6360,d,27000
1568844678559,2,q150,c,29000
1568844703292,3,q326,b,20000
1568844735773,4,q219,c,28000
1568844865165,5,q1290,c,21000
1568844882059,6,q4126,a,13000
1568844915610,7,q6158,a,29000
1568844934096,8,q5627,b,14000
1568844948954,9,q5135,a,11000
1568844971953,10,q4607,d,19000
1568845000703,11,q5762,d,24000
1568845150817,12,q1003,c,23000
1568845324761,13,q1261,b,21000
1568845417646,14,q729,b,24000
1568845823693,15,q295,c,16000
1568845895016,16,q835,b,18000
1568847045989,17,q1297,c,3000
1568847285876,18,q970,a,21000
1568850931789,19,q11261,a,22000
1568853640081,20,q5352,c,28000
1568853811604,21,q4042,c,42000
1568854407324,22,q4478,b,25000
1568862576668,23,q9670,b,33000
1568862692106,24,q5656,c,13000
1568862764785,25,q5270,d,19000
1568862802841,26,q4559,c,28000
1568862979170,27,q9941,b,45000
1568863067581,28,q4468,c,39000
1568863165424,29,q5325,c,48000
1568929169595,30,q825,c,24000
1568929281702,31,q749,c,15000
1569196142092,32,q854,a,19000
1569196232658,33,q11249,b,23000
1569196371240,34,q1250,b,21000
1569217953759,35,q403,a,22000
1569218114151,36,q1368,c,23000
1569218194883,36,q1368,b,17000
1569218329722,37,q403,b,22000
1569218372913,38,q11263,b,21000
1569223734820,39,q788,c,20000
1569223886824,40,q1331,b,21000
1569224054639,41,q209,b,21000
1569224188036,42,q11259,b,20000
1569224944595,43,q1195,c,21000
1569225678189,44,q952,a,18000
1569225789416,45,q4168,a,29000
1569225850619,46,q9598,c,25000
1569225882769,47,q4596,c,10000
1569226313821,48,q9848,a,144000
1569227889345,49,q4732,d,76000
1569228399255,50,q5782,c,10000
1569228458878,51,q5047,a,8000
1569231597908,52,q99,a,25000
1569231691574,53,q65,b,25000
1569231840334,54,q174,a,25000
1569232009022,55,q11112,b,25000
1569232212522,56,q11,b,26000
1569232387463,57,q57,a,25000
1569232458944,58,q8068,b,27000
1569232599886,59,q11202,b,24000
1569232680632,60,q190,b,25000
1569232803222,61,q8057,c,27000
1569232983862,62,q8096,a,26000
1569239976848,63,q11014,a,27000
1569240122869,64,q8108,b,26000
1569240212346,65,q3,d,28000
1569240371056,66,q108,c,26000
1569240477239,67,q11138,b,23000
1569240535705,68,q8112,d,21000
1569240573176,69,q10,a,26000
1569240716112,70,q135,a,28000
1569240874442,71,q11083,a,24000
1569241578749,72,q8092,b,29000
1569241727874,73,q8142,c,25000
1569241812638,74,q4,b,26000
