timestamp,solving_id,question_id,user_answer,elapsed_time
1505497211254,1,q8098,b,18000
1505497240769,2,q8074,c,27000
1505497265717,3,q176,d,23000
1505497282342,4,q1279,c,14000
1505497338179,5,q2067,a,18000
1505497338214,5,q2069,d,18000
1505497338363,5,q2068,a,18000
1505497487128,6,q3413,d,14000
1505497487131,6,q3412,a,14000
1505497487220,6,q3411,c,14000
1505497545366,7,q2993,b,18666
1505497545406,7,q2992,a,18666
1505497545457,7,q2991,a,18666
1505497614074,8,q2628,c,18666
1505497614079,8,q2630,b,18666
1505497614129,8,q2629,d,18666
1505497642497,9,q4555,a,26000
1505497652108,10,q4178,c,7000
1505497662760,11,q4761,b,9000
1505497673228,12,q6185,b,8000
1505497691662,13,q6243,d,16000
1505497738656,14,q6442,d,45000
1505497854837,15,q6950,d,28500
1505497854840,15,q6951,b,28500
1505497854847,15,q6949,d,28500
1505497854888,15,q6952,b,28500
1505497990889,16,q7336,d,33250
1505497990920,16,q7337,d,33250
1505497990938,16,q7335,c,33250
1505497991021,16,q7338,b,33250
1505498363494,17,q1218,a,16000
1505498385331,18,q749,a,15000
1505498409349,19,q502,c,16000
1505498435729,20,q588,c,18000
1505498471183,21,q1101,b,15000
1505498492136,22,q1316,a,15000
1505498525670,23,q1370,a,12000
1505498544466,24,q292,c,13000
1505498567402,25,q666,a,18000
1505498598668,26,q835,c,19000
1505498665960,27,q4344,c,23000
1505498682233,28,q5325,b,11000
1505498719171,29,q4317,b,32000
1505498757549,30,q6750,a,13000
1505498775078,31,q4429,b,13000
1505498787912,32,q5565,c,8000
1505498823836,33,q4468,c,31000
1505498847093,34,q5340,d,13000
1505498858640,35,q6426,b,7000
1505498885146,36,q9662,a,21000
1505799346092,37,q406,c,23000
1505799379386,38,q583,a,14000
1505799400868,39,q413,c,16000
1505799427495,40,q1250,b,20000
1505799453058,41,q1240,b,14000
1505799473330,42,q652,c,15000
1505799493967,43,q973,b,15000
1505799513456,44,q1224,c,14000
1505799531307,45,q952,b,12000
1505799551674,46,q447,a,14000
1505799588685,47,q5264,a,16000
1505799618981,48,q3921,c,21000
1505799659724,49,q5059,a,26000
1505799693291,50,q5230,b,27000
1505799711958,51,q3964,c,12000
1505799731569,52,q3691,a,13000
1505799746337,53,q6745,c,9000
1505799765464,54,q5731,c,13000
1505799803071,55,q5824,d,27000
1505799840651,56,q9627,a,32000
1510854434061,57,q4489,b,11000
1510854448259,58,q5974,c,8000
1510854460183,59,q4564,a,6000
1510854482406,60,q10295,b,17000
1510854499295,61,q6010,a,8000
1510854515986,62,q5257,a,11000
1510854548381,63,q6405,d,27000
1510854567857,64,q8629,c,12000
1510854590568,65,q4563,a,17000
1510854615634,66,q5161,a,12000
1511289334777,67,q6722,a,10000
1511289381421,68,q8844,b,18000
1511289431561,69,q3788,d,25000
1511289455939,70,q6262,d,12000
1511289479445,71,q6740,c,16000
1511289496905,72,q9546,c,10000
1511289515557,73,q4480,c,11000
1511289536679,74,q4582,b,10000
1511289589650,75,q5279,a,41000
1511289619088,76,q9074,c,14000
1513448864682,77,q6049,a,14000
1513448909265,78,q6453,b,18000
1513448971142,79,q5775,b,39000
1513449000163,80,q9963,d,9000
