timestamp,solving_id,question_id,user_answer,elapsed_time
1550177475879,1,q6030,d,7000
1550177522020,2,q1372,c,43000
1550177684678,3,q5948,d,159000
1550177732056,4,q326,b,44000
1550177798055,5,q4914,c,62000
1550177828095,6,q1322,c,27000
1550177851444,7,q399,c,19000
1550177958337,8,q854,b,21000
1550178030630,9,q466,c,24000
1550178094222,10,q797,a,25000
1550178140993,11,q11263,c,25000
1550178263050,12,q1248,b,27000
1550178318023,13,q1213,c,27000
1550178360765,14,q466,a,26000
1550178455636,15,q1213,c,30000
1550189765694,16,q531,b,19000
1550190174868,17,q11261,a,26000
1550190349206,18,q712,b,25000
1550747967660,19,q8082,d,37000
1550748042825,20,q5,d,23000
1550748078371,21,q16,b,25000
1550748362536,22,q11103,a,259000
1550748476265,23,q8125,c,24000
1550748559088,24,q46,c,28000
1550748607577,25,q8097,d,23000
1550748679413,26,q11132,c,27000
1550748766659,27,q194,d,25000
1550748826922,28,q8068,b,15000
1550748878088,29,q8056,d,25000
1550748954431,30,q11207,b,47000
1550749064533,31,q66,a,38000
1550749148107,32,q8122,a,26000
1550750471295,33,q8139,b,21000
1550750516171,34,q11139,b,22000
1550750565693,35,q106,c,25000
1550750609682,36,q68,b,23000
1550755893776,37,q8071,a,245000
1550757148556,38,q11116,c,19000
1550758969298,39,q88,a,21000
1550759027849,40,q33,c,22000
1550759073417,41,q169,a,20000
1550759124072,42,q11215,c,27000
1550759191472,43,q8145,d,23000
1550760052858,44,q8104,c,22000
1550760111119,45,q8173,c,22000
1550760247720,46,q684,c,11000
1550760307462,47,q1068,a,18000
1550760356786,48,q350,a,27000
1550760401477,49,q11262,b,22000
1550760466168,50,q1115,c,17000
1550760551083,51,q942,a,18000
1550760605966,52,q1137,b,20000
1550760675932,53,q295,b,27000
1550760728781,54,q1262,c,19000
1550760827067,55,q1108,a,17000
1550760895043,56,q639,b,23000
1550761007144,57,q11259,a,17000
1550773165202,58,q565,b,26000
1550773278553,59,q694,b,22000
1550835908041,60,q904,a,4000
1551036818774,61,q1585,c,37333
1551036818814,61,q1584,b,37333
1551036818829,61,q1586,b,37333
1552587905641,62,q1055,c,20000
1552587995944,63,q11249,a,24000
1552622372228,64,q995,c,29000
1552711872124,65,q289,a,16000
1552711916632,66,q573,c,19000
1552713450072,67,q478,c,13000
1552713516366,68,q523,a,15000
1552906576192,69,q8417,d,28000
1552906675974,70,q5047,a,50000
1552906745526,71,q4518,c,14000
1552906842176,72,q8906,c,51000
1552906950880,73,q8698,d,68000
1552907026699,74,q5062,a,62000
1552907209892,75,q4253,a,161000
1552907250450,76,q3640,c,11000
1552907290126,77,q5315,a,25000
1552907333998,78,q5677,c,24000
1552993821390,79,q4489,d,5000
1552993941814,80,q10123,d,62000
1552994239590,81,q5652,a,262000
1552994378244,82,q6114,c,21000
1552994574833,83,q5040,d,137000
1552995505482,84,q9145,b,36000
1552995585724,85,q4487,c,37000
1553001186771,86,q3916,b,19000
1553001239888,87,q5322,d,10000
1553001273745,88,q8742,d,7000
1557236217382,89,q6528,b,33000
1558013138865,90,q6074,a,8000
1558013266802,91,q4297,c,94000
1558013325859,92,q8821,d,15000
1558013414581,93,q5699,b,69000
1558013493835,94,q5683,c,62000
