timestamp,solving_id,question_id,user_answer,elapsed_time
1518696302212,1,q8098,b,32000
1518947077594,2,q8074,a,34000
1518947103756,3,q176,c,22000
1518947123338,4,q1279,a,17000
1518948568947,5,q2067,c,29000
1518948569427,5,q2068,c,29000
1518948569861,5,q2069,c,29000
1518948620461,6,q3411,a,15333
1518948620805,6,q3412,d,15333
1518948621241,6,q3413,a,15333
1519007467121,7,q2991,d,17333
1519007467655,7,q2992,b,17333
1519007468150,7,q2993,c,17333
1519463969466,8,q2628,b,21000
1519463970150,8,q2629,c,21000
1519463970788,8,q2630,b,21000
1519463996410,9,q4555,d,23000
1519464016097,10,q4178,c,17000
1519464029594,11,q4761,b,11000
1519464043331,12,q6185,a,11000
1519464064733,13,q6243,d,19000
1519464087977,14,q6442,d,20000
1519464201502,15,q6949,d,27500
1519464202148,15,q6950,a,27500
1519464202882,15,q6951,d,27500
1519464203624,15,q6952,c,27500
1519464389551,16,q7335,c,45500
1519464390431,16,q7336,d,45500
1519464391113,16,q7337,d,45500
1519464391953,16,q7338,a,45500
1519464630288,17,q544,c,16000
1519464681397,18,q342,a,18000
1519464712272,19,q1133,b,14000
1519464747721,20,q11249,b,25000
1519464785836,21,q289,b,18000
1519464825351,22,q458,a,28000
1519464858590,23,q380,a,21000
1519464923481,24,q11261,a,24000
1519464958807,25,q775,b,19000
1519465006328,26,q609,b,19000
1519845501816,27,q8063,b,21000
1519845839205,28,q8104,c,18000
1519846274826,29,q8089,c,21000
1519846790688,30,q11195,c,21000
1519847341357,31,q84,c,21000
1520095554853,32,q519,c,19000
1520095638178,33,q400,b,15000
1520095890923,34,q1337,c,15000
1520095938423,35,q11263,b,18000
1520095987402,36,q408,c,18000
1520096032830,37,q203,b,18000
1520096064310,38,q1167,b,16000
1520096092559,39,q11262,c,19000
1520096142080,40,q220,c,18000
1520096166746,41,q1310,c,16000
1520096195320,42,q1171,b,16000
1520096258688,43,q295,b,15000
1520096284799,44,q1363,b,17000
1520096312373,45,q614,c,20000
1520096339033,46,q709,c,15000
1520096365676,47,q11259,b,18000
1520096393154,48,q1301,a,18000
1520096424487,49,q1263,c,19000
1520096446223,50,q379,c,16000
1520096537645,51,q1116,a,25000
1520492241808,52,q68,a,16000
1520492273044,53,q8095,b,20000
1520492299578,54,q11025,c,20000
1520492340915,55,q163,c,21000
1520492370345,56,q92,c,19000
1520492399363,57,q8091,d,22000
1520492433537,58,q11020,a,20000
1520492464447,59,q47,d,20000
1520492492200,60,q8147,c,19000
1520492523957,61,q8146,c,22000
1520492560477,62,q11044,a,28000
1520492589934,63,q130,d,21000
1520492627944,64,q8081,a,28000
1520492668051,65,q67,c,33000
1520492695850,66,q10959,d,20000
1520492725232,67,q161,b,20000
1520492754484,68,q132,d,19000
1520492780090,69,q8120,a,19000
1520492810183,70,q10994,c,20000
1520492835901,71,q8165,c,18000
1520492864114,72,q8130,d,20000
1520492896213,73,q128,b,22000
1520492931616,74,q11082,b,21000
1520492958876,75,q129,b,19000
1520492986808,76,q52,b,19000
1520493013782,77,q8139,b,19000
1520493041467,78,q11060,c,19000
1520493068726,79,q195,d,19000
1520493100780,80,q118,d,23000
1520493132132,81,q185,c,21000
1520499708697,82,q68,b,23000
1520499792396,83,q8146,b,14000
1520500289657,84,q8091,d,24000
1520500301700,85,q92,a,3000
1520500333026,86,q11040,d,19000
1520500365331,87,q43,a,21000
1520500392223,88,q8145,d,20000
1520500423057,89,q8085,c,23000
1520500449333,90,q11217,b,19000
1520500482273,91,q8155,d,21000
1520500551041,92,q8131,a,27000
1520500589494,93,q8153,c,29000
1520500619075,94,q10973,a,21000
1520500645161,95,q8087,d,20000
1520500677476,96,q196,a,25000
1520500708869,97,q8075,d,23000
1520500747615,98,q11046,a,21000
1520500781093,99,q121,c,22000
1520501415588,100,q8073,a,26000
1520501458142,101,q8052,c,20000
1520501487883,102,q10967,b,20000
1520501514094,103,q180,b,20000
1520501552785,104,q8122,d,22000
1520501583804,105,q139,d,22000
1520501611935,106,q11023,d,21000
1520505016570,107,q62,b,21000
1520505410336,108,q196,b,13000
1520505422648,109,q62,c,5000
1520505453325,110,q8110,b,414000
1520505471659,111,q8150,a,9000
1520505502328,112,q10995,c,22000
1520505531725,113,q21,d,20000
1520505556103,114,q8154,b,16000
1520505578110,115,q8050,c,14000
1520561358663,116,q10990,c,15000
1520561385136,117,q8061,b,19000
1520561424558,118,q8119,b,11000
1520561453113,119,q69,d,20000
1520561482060,120,q10948,c,20000
1520561509887,121,q91,b,20000
1520561557239,122,q8125,d,39000
1520561928978,122,q8125,c,4000
1520561959943,123,q8131,d,23000
1520562535455,124,q8160,c,3000
1520562563902,125,q11095,b,20000
1520562593996,126,q8079,b,22000
1520562624045,127,q113,d,21000
1520562646854,128,q159,a,15000
1520562999565,129,q161,d,20000
1520563054162,130,q91,d,15000
1520563127215,131,q1079,b,15000
1520563150948,132,q1111,a,16000
1520563225772,133,q388,b,16000
1520563281917,134,q275,c,20000
1520563365365,135,q1284,b,14000
1520563448606,136,q605,b,19000
1520563477182,137,q983,a,15000
1520563527672,138,q944,c,15000
1520563551954,139,q390,b,17000
1520563590036,140,q712,c,15000
1520563634906,141,q379,a,14000
1520563668544,142,q220,a,20000
1520563697016,143,q1301,b,18000
1520563934979,144,q2559,d,23000
1520563936028,144,q2560,a,23000
1520563937084,144,q2561,d,23000
1520564115756,145,q1905,a,21333
1520564116713,145,q1906,b,21333
