timestamp,solving_id,question_id,user_answer,elapsed_time
1533294324016,1,q8098,b,79000
1533294362810,2,q8074,a,35000
1533294390530,3,q176,d,24000
1533294414408,4,q1279,c,20000
1533294528284,5,q2067,a,36000
1533294528934,5,q2068,b,36000
1533294529591,5,q2069,b,36000
1533294624901,6,q3411,c,29666
1533294625527,6,q3412,a,29666
1533294626171,6,q3413,b,29666
1533294716959,7,q2991,a,28333
1533294717314,7,q2992,a,28333
1533294717677,7,q2993,a,28333
1533295045227,8,q2628,a,107333
1533295045609,8,q2629,d,107333
1533295045982,8,q2630,c,107333
1533295140555,9,q4555,b,91000
1533295191396,10,q4178,a,48000
1533295233230,11,q4761,a,39000
1533295272465,12,q6185,a,36000
1533295316449,13,q6243,c,42000
1533295336755,14,q6442,c,17000
1533295418421,15,q6981,a,19750
1533295419435,15,q6982,a,19750
1533295420924,15,q6983,b,19750
1533295422370,15,q6984,a,19750
1533295454279,16,q7335,a,7250
1533295454708,16,q7336,a,7250
1533295455266,16,q7337,c,7250
1533295455794,16,q7338,d,7250
