timestamp,solving_id,question_id,user_answer,elapsed_time
1567692512021,1,q5978,b,14000
1567692549632,2,q4297,d,33000
1567692573659,3,q4121,b,21000
1567692598259,4,q5206,a,21000
1567692623126,5,q6243,a,22000
1567692643994,6,q4719,b,17000
1567692663236,7,q3712,b,16000
1567692993936,8,q5664,c,19000
1567693018896,9,q3697,d,15000
1567693048312,10,q6740,a,18000
1567693078205,11,q8505,a,19000
1567693098566,12,q4467,a,10000
1567693121620,13,q4001,a,15000
1567693140091,14,q6118,c,9000
1567693182261,15,q17263,b,32000
1567693211986,16,q6337,b,21000
1567693238150,17,q8417,b,18000
1568104895102,18,q6390,b,26000
1568104940099,19,q10331,a,23000
1568104960754,20,q4564,a,6000
1568104982926,21,q6073,b,12000
1568105008090,22,q4565,b,11000
1568105032826,23,q9534,a,10000
1568105053664,24,q3928,c,8000
1568105090505,25,q6514,c,24000
1568105133904,26,q6417,c,10000
1568105173543,27,q9373,a,25000
1568105246256,28,q4379,c,14000
1568105291895,29,q8686,b,20000
1568105335403,30,q6255,b,27000
1568105381563,31,q8577,a,26000
1568105462875,32,q4539,b,27000
1568105575826,33,q5415,c,17000
1568105606794,34,q6221,c,23000
1568105636276,35,q9791,d,21000
1568105687382,36,q3935,b,10000
1568105730019,37,q6441,d,17000
