timestamp,solving_id,question_id,user_answer,elapsed_time
1540887385340,1,q3722,b,37000
1540887408078,2,q6328,b,19000
1540889858454,3,q219,c,22000
1540889875216,4,q6433,c,14000
1540889907604,5,q5221,d,29000
1540889934587,6,q3884,a,24000
1540889964366,7,q5648,b,26000
1540890173696,8,q4483,b,21000
1540890227487,9,q5040,d,20000
1540890277457,10,q4178,c,14000
1540890343982,11,q10330,c,30000
1540890404504,12,q3957,c,33000
1540890469672,13,q5773,c,33000
1540890600822,14,q6166,c,90000
1540890759269,15,q8986,a,65000
1540890897521,16,q4788,c,91000
1541060221167,17,q5242,a,17000
1541060277576,18,q997,b,21000
1541060323865,19,q1260,c,17000
1541060352556,20,q1137,b,20000
1541060383535,21,q11249,b,16000
1541060410234,22,q1058,b,19000
1541060442162,23,q1388,b,19000
1541060479530,24,q1340,a,18000
1541060517977,25,q11263,a,26000
1541060561886,26,q1291,c,21000
1541060591576,27,q995,b,19000
1541060723502,28,q693,a,21000
1541060744511,29,q11262,a,9000
1541060769707,30,q787,c,15000
1541060813300,31,q1364,c,17000
1541060841121,32,q216,c,18000
1541060860895,33,q295,b,14000
1541060888381,34,q1387,c,17000
1541060921085,35,q1257,c,20000
1541060950396,36,q887,c,19000
1541060978790,37,q11261,c,21000
1541061043408,38,q4487,a,18000
1541061090772,39,q8728,a,24000
1541061108162,40,q6737,a,7000
1541061156639,41,q4029,a,39000
1541061180058,42,q5257,d,10000
1541061200181,43,q9810,a,6000
1541061224227,44,q6548,a,17000
1541061250169,45,q3659,a,16000
1541061299906,46,q4528,b,28000
1541061319203,47,q9377,a,7000
1541661430716,48,q3791,c,16000
1541661473959,49,q9607,b,23000
1541661544890,50,q3774,d,39000
1541661609959,51,q9489,c,25000
1541661650088,52,q5718,d,32000
1541661711204,53,q5769,a,31000
1541661752263,54,q9608,a,28000
1541661807051,55,q9479,b,43000
1541661859355,56,q4491,c,20000
1541661911012,57,q4653,b,44000
1541669652234,58,q620,c,16000
1541669676048,59,q361,a,18000
1541669710838,60,q212,b,25000
1541669734554,61,q11259,c,17000
1541669758358,62,q1349,c,15000
1541669783097,63,q537,b,18000
1541669824685,64,q1244,c,22000
1541669845346,65,q1225,a,11000
1541669873927,66,q1185,a,18000
1541669902938,67,q507,c,16000
1541818627220,68,q6527,b,31000
1541818697059,69,q8901,b,51000
1542021317191,70,q6417,d,33000
1542021363387,71,q4771,d,35000
1542021482224,72,q5247,b,55000
1542021522150,73,q8732,c,25000
1542021635352,74,q5330,d,92000
1542021684557,75,q3813,b,17000
1542021720568,76,q4525,b,24000
1542021868977,77,q8576,a,127000
1542021955683,78,q5004,b,7000
1542021975955,79,q5379,c,14000
1542021987463,80,q5488,b,4000
1542022037754,81,q10216,a,42000
1542022082364,82,q5416,b,9000
1542022132642,83,q6321,a,22000
1542022158231,84,q5046,b,16000
1542022199190,85,q9443,a,35000
1542022247442,86,q4096,d,39000
1542022272987,87,q8430,b,18000
1542076360920,88,q4596,d,52000
1542076442165,89,q6132,b,32000
1542076471980,90,q3767,c,13000
1542076534528,91,q6186,b,56000
1542076553644,92,q5676,c,7000
1542076584951,93,q10135,b,24000
1542076602143,94,q4765,a,6000
1542076624125,95,q3788,a,8000
1542076652403,96,q4321,a,11000
1542076682196,97,q9426,c,22000
1542704768554,98,q5786,d,9000
1542704822802,99,q5325,a,47000
1542704887425,100,q4474,b,30000
1542704908089,101,q8725,c,11000
1542704969710,102,q5060,d,20000
1542705014669,103,q6454,d,32000
1542705075664,104,q5858,b,32000
1542705200869,105,q10108,a,75000
1542705273426,106,q4747,a,39000
1542705407391,107,q4843,b,125000
1542766751858,108,q4536,a,24000
1542766794494,109,q8544,a,32000
1542766862860,110,q4361,a,55000
1542766925240,111,q6115,b,50000
1542766947097,112,q3928,b,8000
1542767019359,113,q10131,a,53000
1542767081480,114,q4631,c,47000
1542767177777,115,q3779,d,58000
1542767229143,116,q5849,b,34000
1542767271511,117,q8895,d,29000
1542821722216,118,q6133,a,38000
1542821775580,119,q4481,a,32000
1542821815312,120,q8398,c,19000
1542821892250,121,q9911,c,67000
1542821936251,122,q5286,b,13000
1542821982986,123,q4556,c,17000
1542822009060,124,q4320,a,19000
1542822108912,125,q10204,d,76000
1542822153735,126,q6261,d,31000
1542822287134,127,q6735,c,73000
1542945134862,128,q4240,d,18000
1542945165382,129,q8205,c,24000
1542945183184,130,q5733,b,9000
1542945231525,131,q6495,a,42000
1542945264196,132,q6087,a,24000
1542945305183,133,q10227,b,34000
1542945362390,134,q4535,c,38000
1542945398123,135,q4856,a,23000
1542945440821,136,q4865,a,27000
1542945466973,137,q6099,a,15000
1543224981284,138,q328,b,18000
1543225005537,139,q1196,b,16000
1543225032535,140,q393,c,19000
1543225058037,141,q737,c,16000
1543225083086,142,q403,a,17000
1543225131454,143,q832,c,20000
1543288377448,144,q4492,b,18000
1543288449679,145,q5344,b,17000
1543288470231,146,q4049,b,9000
1543288501123,147,q8869,c,25000
1543288533805,148,q4113,b,22000
1543288569288,149,q4849,a,19000
1543288598483,150,q5667,b,8000
1543288664916,151,q8835,a,55000
1543288702702,152,q3961,a,12000
1543288736243,153,q5678,b,24000
1543334995397,154,q4170,c,12000
1543335063987,155,q9438,a,46000
1543335099173,156,q5274,d,13000
1543335138013,157,q6466,c,28000
1543335188241,158,q5322,d,24000
1543335267104,159,q9334,d,31000
1543335301185,160,q6066,d,15000
1543335350130,161,q3909,a,36000
1543335443701,162,q6183,c,62000
1543335490595,163,q9809,d,18000
1543335545342,164,q6183,b,3000
1543335589289,165,q6186,d,34000
1543335685865,166,q6527,d,22000
1543335715769,167,q4843,c,16000
1543335870013,168,q6737,d,34000
1543335911518,169,q5858,d,18000
1543336001494,170,q6321,d,12000
1543336033031,171,q6735,b,23000
1543492988897,172,q6390,b,101000
1543493044316,173,q3935,b,23000
1543493087546,174,q5074,c,12000
1543493157710,175,q9919,a,18000
1543493206530,176,q6533,d,39000
1543493258810,177,q5742,b,43000
1543493287735,178,q4827,a,11000
1543493346864,179,q9900,a,50000
1543493430079,180,q5284,c,50000
1543493553171,181,q4790,b,112000
1543885747707,182,q5682,a,38000
1543885801560,183,q9032,c,22000
1543885852702,184,q4480,a,42000
1543885898979,185,q5219,a,27000
1543885961154,186,q6220,a,27000
1543886003055,187,q9903,d,19000
1543886056803,188,q5623,b,46000
1543886134565,189,q4313,c,24000
1543886167877,190,q4490,b,18000
1543886222208,191,q8542,c,21000
1543886311805,192,q5219,b,5000
1543886341261,193,q4528,c,21000
1544006627781,194,q3915,c,38000
1544006695888,195,q6523,b,18000
1544006726259,196,q4476,c,12000
1544006788360,197,q9569,a,16000
1544006905379,198,q5516,c,54000
1544006997123,199,q6409,a,78000
1544007042241,200,q4560,c,17000
1544007066178,201,q10188,a,12000
1544007132269,202,q4838,a,26000
1544007168064,203,q5394,c,27000
1544491570281,204,q4199,b,41000
1544491630633,205,q10150,a,39000
1544491671731,206,q5782,c,19000
1544491706656,207,q4242,b,22000
1544491766014,208,q5765,b,43000
1544491856220,209,q9917,c,59000
1544491915084,210,q5391,a,46000
1544491969935,211,q4319,a,37000
1544492035550,212,q5328,c,54000
1544492076994,213,q9946,d,24000
1545097687375,214,q5400,d,36000
1545097739009,215,q5758,b,42000
1545097761216,216,q4630,a,10000
1545097780269,217,q8872,a,11000
1545097805733,218,q4283,b,16000
1545097831920,219,q5741,d,17000
1545097857368,220,q6277,b,17000
1545097897391,221,q8528,a,29000
1545097935310,222,q5780,b,22000
1545097961114,223,q6353,c,11000
1545098077618,224,q4732,d,100000
1545098106436,225,q9852,b,18000
1545098140917,226,q5987,a,27000
1545098184415,227,q6175,d,22000
1545098212148,228,q6224,c,10000
1545098236627,229,q9196,b,15000
1545098295391,230,q4438,a,49000
1545098320145,231,q4277,b,17000
1545098347912,232,q6141,b,14000
1545098398066,233,q9885,c,41000
1545098443258,234,q5321,b,26000
1545098472603,235,q4633,a,22000
1545098544199,236,q6497,a,57000
1545098617561,237,q9729,a,42000
1545098805019,238,q6160,d,124000
1545098924900,239,q3782,d,34000
1545098979801,240,q6741,b,39000
1545098997663,241,q9571,d,9000
1545099013011,242,q5761,b,8000
1545099053780,243,q4530,b,20000
1546436814854,244,q4346,c,18000
1546436851314,245,q5313,a,29000
1546436873584,246,q4076,a,12000
1546436907909,247,q10058,c,26000
1546436927055,248,q6255,b,9000
1552139270265,249,q4477,b,22000
1552139311639,250,q8518,d,23000
1552139336323,251,q3921,a,16000
1552139367040,252,q6231,b,15000
1552139400929,253,q6014,b,26000
1552139433623,254,q8496,d,19000
1552139510049,255,q4389,b,38000
1552139557987,256,q4521,a,18000
1552139581841,257,q5053,a,13000
1552139696670,258,q10133,b,84000
1552139783170,259,q4342,d,71000
1552139896371,260,q4820,a,102000
1552140012285,261,q5734,b,103000
1552140052501,262,q8648,b,30000
1552140094889,263,q5323,b,27000
