timestamp,solving_id,question_id,user_answer,elapsed_time
1560257492696,1,q5317,a,23000
1560257524830,2,q4061,a,28000
1560257550097,3,q6722,c,22000
1560257596169,4,q4599,c,44000
1560257642195,5,q3785,c,42000
1560257684340,6,q10027,c,40000
1560257717149,7,q8400,a,30000
1560257868257,8,q1269,c,30000
1560257928639,9,q1008,c,19000
1560257973688,10,q884,c,17000
1560258014663,11,q11262,a,18000
1560258071730,12,q1108,c,27000
1560258122759,13,q254,b,24000
1560258234170,14,q511,c,21000
1560258312126,15,q11263,a,42000
1560258389717,16,q497,c,25000
1560258435585,17,q516,a,19000
