timestamp,solving_id,question_id,user_answer,elapsed_time
1546616980070,1,q6503,b,34000
1546617006862,2,q6737,d,24000
1546617044961,3,q4131,a,35000
1546617085798,4,q3950,d,38000
1546617115036,5,q8423,a,26000
1546617149101,6,q4936,b,31000
1546617211436,7,q4059,d,59000
1546617381274,8,q6740,c,13000
1546617454686,9,q6125,c,39000
1546617500736,10,q4925,c,13000
1546617547386,11,q9750,a,39000
1546617614124,12,q6243,a,17000
1546617650147,13,q3931,a,16000
1546617708018,14,q4002,c,37000
1546617757444,15,q9442,d,32000
1546617807204,16,q5374,b,29000
1546617886222,17,q4096,a,69000
1546839602864,18,q4000,d,43000
1546839683460,19,q9738,a,28000
1546839702431,20,q4476,c,8000
1546839729628,21,q5097,b,22000
1546839785500,22,q5243,d,27000
1546839822908,23,q8633,d,30000
1547628182199,24,q4759,c,13000
1547628223324,25,q6074,b,8000
1547628265698,26,q5967,a,15000
1547628400738,27,q8947,d,30000
1547628441686,28,q5692,d,20000
1547628614375,29,q6196,a,47000
1547628668469,30,q3935,b,17000
