timestamp,solving_id,question_id,user_answer,elapsed_time
1564078966677,1,q4192,c,17000
1564078991027,2,q6145,b,19000
1564079018016,3,q5805,c,25000
1564079044796,4,q4992,d,25000
1564079078428,5,q5366,b,31000
1564079105364,6,q6171,a,24000
1564079146474,7,q3633,c,39000
1564079182377,8,q3974,b,33000
1564079372854,9,q436,c,19000
1564079404163,10,q439,a,11000
1564079426382,11,q448,b,16000
1564079474410,12,q11262,a,16000
1564079502424,13,q763,c,17000
1564079529532,14,q902,c,17000
1564079554691,15,q1259,b,15000
1564079613684,16,q11259,b,18000
1564079665720,17,q1316,c,15000
1564079738219,18,q590,c,17000
1564079861326,19,q5962,c,12000
1564079883564,20,q4527,b,15000
1564079943386,21,q6250,b,15000
1564079985356,22,q9168,a,10000
1564080037043,23,q5996,b,16000
1564080115185,24,q3698,a,20000
1564080200186,25,q4027,d,19000
1564080259721,26,q9889,b,9000
1564080284431,27,q4724,c,10000
1564080303045,28,q6473,c,10000
1565199529202,29,q921,a,18000
1565199574538,30,q11263,b,19000
1565199610855,31,q774,b,19000
1565199649786,31,q774,a,8000
1565199677732,32,q1177,a,17000
1565199712550,33,q447,a,16000
1565199756423,34,q11249,b,22000
1565199801446,35,q887,c,18000
1565199850025,36,q692,c,20000
1565199901354,37,q1240,b,16000
1565199943320,38,q11261,a,19000
1565200042383,39,q6324,d,26000
1565200101720,40,q4258,c,18000
1565200128308,41,q4494,b,12000
1565200243050,42,q5272,b,11000
1565200327436,43,q8658,b,17000
1565200389182,44,q8804,d,16000
1565200427382,45,q6071,c,25000
1565200550990,46,q4483,b,9000
1565200630917,47,q4582,c,11000
1565200697434,48,q10286,c,43000
1565288367393,49,q1224,c,16000
1565288415460,50,q507,c,16000
1565288456519,51,q835,b,18000
1565288537722,52,q295,c,15000
1565288575328,53,q561,b,18000
1565288659698,54,q626,a,16000
1565288718590,55,q1314,c,19000
1565288792993,56,q666,b,28000
1565288905187,57,q280,a,17000
1565288970804,58,q938,a,25000
1565289029721,59,q921,b,17000
1565289124230,60,q5296,c,29000
1565289187839,61,q3788,a,18000
1565289245004,62,q8396,d,16000
1565289307198,63,q9014,d,40000
1565289380081,64,q9601,d,43000
1565289423636,65,q3838,c,10000
1565289452356,66,q5060,d,14000
1565289521256,67,q9775,b,12000
1565289617316,68,q4300,d,49000
1565289710780,69,q5683,a,13000
1565631714395,70,q5338,a,16000
