timestamp,solving_id,question_id,user_answer,elapsed_time
1553319785326,1,q6429,d,24000
1553319819649,2,q341,c,29000
1553319839122,3,q4603,c,16000
1553319871276,4,q4474,b,29000
1553319895331,5,q4819,d,21000
1553319938514,6,q3783,a,40000
1553319963092,7,q8069,c,20000
1554808603448,8,q6162,d,40000
1554808642565,9,q6183,c,32000
1554808666777,10,q5324,a,16000
1554808689527,11,q9811,c,14000
1554808721982,12,q5391,a,25000
1554808758586,13,q4591,a,29000
1554808774815,14,q5313,a,9000
1554808807657,15,q8823,c,25000
1554808836845,16,q4131,c,22000
1554808871896,17,q6408,d,28000
1554811639706,18,q539,c,16000
1554811669298,19,q332,a,17000
1554811696569,20,q573,c,17000
1554811728959,21,q11262,c,16000
1554811758658,22,q1363,b,20000
1554811784593,23,q379,a,15000
1554811809442,24,q1010,a,18000
1554811834403,25,q11259,b,16000
1554811864593,26,q937,b,17000
1554811886818,27,q1051,a,15000
