timestamp,solving_id,question_id,user_answer,elapsed_time
1547634564837,1,q4458,d,17000
1547634581340,2,q1085,b,13000
1547634598643,3,q4025,d,14000
1547634628685,4,q4599,d,27000
1547634644053,5,q5805,d,13000
1547634668619,6,q99,a,22000
1547634688017,7,q6258,b,16000
1547634714854,8,q4771,d,24000
1547634747937,9,q9641,c,30000
1547634772818,10,q3633,b,22000
1547634806864,11,q4135,b,31000
1547698747460,12,q3935,a,10000
1547698774786,13,q6335,d,18000
1547698798916,14,q5257,a,10000
1547698817949,15,q9680,d,11000
1547698850440,16,q3692,c,24000
1547698890707,17,q5094,a,12000
1547698914684,18,q5695,a,12000
1547698939815,19,q10280,c,18000
1547698988446,20,q5242,c,32000
1547699017420,21,q6189,a,16000
1547699150122,22,q854,b,17000
1547699184842,23,q1292,c,19000
1547699210760,24,q1203,a,16000
1547699226398,25,q11262,a,10000
1547699247976,26,q294,a,15000
1547699268184,27,q825,b,14000
1547699292837,28,q1175,b,18000
1547699327454,29,q11249,b,17000
1547699347660,30,q763,c,14000
