timestamp,solving_id,question_id,user_answer,elapsed_time
1548178667124,1,q5428,d,20000
1548178688053,2,q4995,c,18000
1548178708699,3,q294,a,17000
1548178735210,4,q8154,b,23000
1548178758221,5,q218,a,20000
1548178804179,6,q4043,d,43000
1548178823868,7,q4045,c,17000
1548178889492,8,q3697,d,10000
1548178934133,9,q10012,d,17000
1548178965947,10,q4001,b,11000
1548178989108,11,q10009,c,16000
1548179020229,12,q4478,a,11000
1548179068059,13,q4181,b,25000
1548179096315,14,q3692,a,20000
1548179127523,15,q10300,a,23000
1548179156011,16,q5282,d,16000
1548179182689,17,q4631,b,19000
1548497739073,18,q2848,a,32000
1548497739129,18,q2847,a,32000
1548497739389,18,q2849,d,32000
1562511789172,19,q8165,c,22000
1562539962318,20,q121,b,25000
1562539988408,21,q8068,b,14000
1562540017165,22,q66,d,19000
1562540042394,23,q158,d,17000
1562540234056,24,q8118,a,15000
1562540297251,25,q982,a,22000
1562540332035,26,q1146,c,16000
1562540378807,27,q590,c,22000
1562540425034,28,q292,c,16000
1562594666009,29,q767,c,14000
1562594688735,30,q1370,a,9000
1562594905961,31,q291,a,12000
1562594930888,32,q1240,b,17000
1562594959451,33,q1266,b,15000
1562595015914,34,q1314,b,13000
1562595289289,35,q554,b,22000
1562595399790,36,q1101,c,19000
1562628128663,37,q321,,18000
1562665244130,38,q9997,c,16000
1562801007594,39,q77,c,23000
1562801045443,40,q59,b,26000
1562801108049,41,q160,a,17000
1562993134837,42,q3,c,25000
1562993169238,43,q57,a,19000
1562993197204,44,q8146,b,17000
1562993226859,45,q10,d,21000
1562993280106,46,q150,b,27000
1562993330929,47,q8181,b,26000
1562993440517,48,q8092,b,27000
1562993474114,49,q8103,d,20000
1562993518470,50,q186,c,33000
1562993556014,51,q11161,b,23000
1562993586060,52,q58,b,20000
1562993618862,53,q8098,b,23000
1562993649809,54,q40,b,23000
1562993678771,55,q11184,c,20000
1562993706235,56,q8077,d,21000
1562993728799,57,q65,b,15000
