timestamp,solving_id,question_id,user_answer,elapsed_time
1533131336196,1,q8098,d,24000
1533131363904,2,q8074,d,25000
1533131394922,3,q176,d,25000
1533131464851,4,q1279,c,17000
1533131596577,5,q2067,c,16333
1533131596616,5,q2068,a,16333
1533131596671,5,q2069,d,16333
1533131827256,6,q3412,a,333
1533131827270,6,q3413,d,333
1533131827299,6,q3411,c,333
1533131986351,7,q2993,b,333
1533131986425,7,q2991,b,333
1533131986459,7,q2992,c,333
1533132181327,8,q2628,c,666
1533132181360,8,q2630,c,666
1533132181486,8,q2629,d,666
1533132221677,9,q4555,d,36000
1533132237330,10,q4178,c,13000
1533132256258,11,q4761,a,16000
1533132274596,12,q6185,a,14000
1533132306584,13,q6243,d,29000
1533132335537,14,q6442,d,26000
1533132454189,15,q6982,b,28000
1533132454189,15,q6981,b,28000
1533132454201,15,q6983,c,28000
1533132454233,15,q6984,d,28000
1533132703261,16,q7335,c,61250
1533132703308,16,q7336,a,61250
1533132703334,16,q7338,b,61250
1533132703392,16,q7337,d,61250
1533132862812,17,q4564,a,14000
1533132881297,18,q5693,a,9000
1533132905864,19,q5065,d,16000
1533132976438,20,q9881,b,15000
1533132995921,21,q5772,d,11000
1533133036440,22,q4432,d,24000
1533133102391,23,q5914,c,41000
1533133261720,24,q9381,b,93000
1533133313149,25,q4284,c,43000
1533133387988,26,q3947,b,33000
