timestamp,solving_id,question_id,user_answer,elapsed_time
1517146609958,1,q8098,b,36000
1517146724809,2,q8074,d,109000
1517146753112,3,q176,d,23000
1517146772156,4,q1279,c,17000
1517146816648,5,q2067,a,14000
1517146817245,5,q2068,b,14000
1517146817931,5,q2069,d,14000
1517146886176,6,q3411,d,21666
1517146886939,6,q3412,a,21666
1517146888004,6,q3413,d,21666
1517146933112,7,q2991,d,13666
1517146933787,7,q2992,b,13666
1517146934262,7,q2993,d,13666
1517147000538,8,q2628,c,20333
1517147000718,8,q2629,b,20333
1517147000909,8,q2630,c,20333
1517147029709,9,q4555,d,27000
1517147074410,10,q4178,b,43000
1517147084707,11,q4761,b,9000
1517147098966,12,q6185,b,12000
1517147131012,13,q6243,a,30000
1517147167137,14,q6442,b,34000
1517147303117,15,q6949,d,33250
1517147303427,15,q6950,a,33250
1517147303749,15,q6951,d,33250
1517147304082,15,q6952,d,33250
1517147581551,16,q7335,d,68750
1517147581860,16,q7336,d,68750
1517147582210,16,q7337,d,68750
1517147582518,16,q7338,d,68750
1517147808883,17,q857,a,21000
1517147851254,18,q660,b,12000
1517147876335,19,q1193,c,19000
1517147906709,20,q11261,c,18000
1517147946211,21,q1019,c,15000
1517147977222,22,q840,c,20000
1517148022214,23,q755,a,12000
1517148058104,24,q11262,a,17000
1517148094457,25,q1294,c,16000
1517148139233,26,q1199,b,14000
1517148422149,27,q3919,a,11000
1517148466350,28,q3935,b,27000
1517148531906,29,q4521,a,18000
1517148578967,30,q9345,c,20000
1517148600554,31,q5759,c,10000
1517148659415,32,q4533,c,35000
1517148721821,33,q5780,a,15000
1517148800077,34,q9878,b,31000
1517148875341,35,q6074,c,25000
1517148914971,36,q4564,a,19000
