timestamp,solving_id,question_id,user_answer,elapsed_time
1534066854905,1,q8098,b,15000
1534066880827,2,q8074,d,22000
1534066918797,3,q176,b,33000
1534066940077,4,q1279,c,17000
1534067212089,5,q2067,c,27666
1534067212867,5,q2068,a,27666
1534067213466,5,q2069,a,27666
1534067408346,6,q3411,d,32000
1534067408856,6,q3412,c,32000
1534067409358,6,q3413,b,32000
1534067510057,7,q2991,b,31333
1534067511034,7,q2992,a,31333
1534067512039,7,q2993,c,31333
1534067601451,8,q2628,c,26666
1534067601887,8,q2629,b,26666
1534067602371,8,q2630,b,26666
1534067644837,9,q4555,d,40000
1534067672808,10,q4178,c,25000
1534067717003,11,q4761,b,42000
1534067729856,12,q6185,c,10000
1534067748088,13,q6243,b,16000
1534067792200,14,q6442,d,41000
1534068003052,15,q6981,b,51750
1534068003776,15,q6982,c,51750
1534068004677,15,q6983,c,51750
1534068005683,15,q6984,a,51750
