timestamp,solving_id,question_id,user_answer,elapsed_time
1522218725154,1,q8098,d,23000
1522218751253,2,q8074,d,24000
1522218777013,3,q176,d,23000
1522218803617,4,q1279,b,24000
1522218890247,5,q2069,d,3666
1522218890260,5,q2068,a,3666
1522218890262,5,q2067,b,3666
1522218946038,6,q3411,a,1333
1522218946359,6,q3412,a,1333
1522218946386,6,q3413,a,1333
1522219003393,7,q2992,d,1666
1522219003672,7,q2991,d,1666
1522219003700,7,q2993,d,1666
1522219055063,8,q2628,c,1333
1522219055161,8,q2630,a,1333
1522219055165,8,q2629,d,1333
1522219097475,9,q4555,d,39000
1522219124567,10,q4178,c,25000
1522219140786,11,q4761,d,13000
1522219158248,12,q6185,b,15000
1522219198371,13,q6243,a,38000
1522219249065,14,q6442,a,48000
1522219387975,15,q6950,a,14750
1522219387975,15,q6951,d,14750
1522219387977,15,q6949,d,14750
1522219388002,15,q6952,d,14750
1522219670017,16,q7338,d,69750
1522219670022,16,q7337,d,69750
1522219670032,16,q7336,a,69750
1522219670088,16,q7335,d,69750
