timestamp,solving_id,question_id,user_answer,elapsed_time
1530948994777,1,q8098,d,22000
1530949034689,2,q8074,c,37000
1530949059591,3,q176,d,22000
1530949078842,4,q1279,c,16000
1530949182720,5,q2067,a,33333
1530949183825,5,q2068,b,33333
1530949185077,5,q2069,d,33333
1530949271448,6,q3411,a,27000
1530949272236,6,q3412,a,27000
1530949273080,6,q3413,b,27000
1530949350129,7,q2991,a,24666
1530949350724,7,q2992,c,24666
1530949351499,7,q2993,a,24666
1530949442457,8,q2628,c,29000
1530949443312,8,q2629,d,29000
1530949443919,8,q2630,b,29000
1530949475454,9,q4555,d,29000
1530949508387,10,q4178,c,31000
1530949523488,11,q4761,b,13000
1530949540228,12,q6185,b,14000
1530949566668,13,q6243,a,24000
1530949589507,14,q6442,d,19000
1530949757237,15,q6981,d,41000
1530949758071,15,q6982,c,41000
1530949758760,15,q6983,b,41000
1530949759549,15,q6984,a,41000
1530950040972,16,q7335,d,69750
1530950042157,16,q7336,b,69750
1530950043469,16,q7337,c,69750
1530950044341,16,q7338,c,69750
