timestamp,solving_id,question_id,user_answer,elapsed_time
1537278003566,1,q6418,c,17000
1537278016774,2,q6424,d,11000
1537278039211,3,q6269,a,20000
1537278075824,4,q3669,c,34000
1537278105668,5,q5805,d,26000
1537278138003,6,q6447,d,30000
1537278170123,7,q4918,d,30000
1537278195520,8,q7,c,23000
1537278222330,9,q5957,c,24000
1537278247712,10,q6070,a,23000
1537278585570,11,q504,b,17000
1537278606797,12,q1035,b,16000
1537278631132,13,q1111,c,17000
1537278674699,14,q11259,b,18000
1537278718067,15,q587,c,17000
1537278747373,16,q1260,c,18000
1537278791331,17,q1107,a,15000
1537278847499,18,q11249,b,21000
1537278868665,19,q542,b,15000
1537278946915,19,q542,c,15000
1537278962870,20,q1111,a,11000
1537278986140,21,q406,b,19000
1537279065990,22,q4886,d,14000
1537279099946,23,q6364,d,27000
1537279157402,24,q5060,c,13000
1537279206350,25,q8581,d,29000
1537279259177,26,q4774,a,26000
1537279331343,27,q5775,b,32000
1537279379867,28,q8652,a,18000
1537279419817,29,q8494,b,34000
1537279458200,30,q9606,c,22000
1537279520493,31,q4317,b,26000
