timestamp,solving_id,question_id,user_answer,elapsed_time
1532443878074,1,q8098,b,22000
1532443909726,2,q8074,c,24000
1532443941161,3,q176,a,22000
1532443962087,4,q1279,c,15000
1532444064744,5,q2067,b,29000
1532444065298,5,q2068,a,29000
1532444065780,5,q2069,d,29000
1532444176778,6,q3411,d,31666
1532444177592,6,q3412,c,31666
1532444178370,6,q3413,d,31666
1532444266551,7,q2991,b,24333
1532444267862,7,q2992,c,24333
1532444268949,7,q2993,b,24333
1532444353590,8,q2628,c,23000
1532444353930,8,q2629,d,23000
1532444354322,8,q2630,b,23000
1532444373683,9,q4555,d,16000
1532444388782,10,q4178,b,12000
1532444399809,11,q4761,b,9000
1532444408713,12,q6185,b,7000
1532444424018,13,q6243,a,13000
1532444439531,14,q6442,d,13000
1532444539989,15,q6981,b,24250
1532444540592,15,q6982,b,24250
1532444541443,15,q6983,c,24250
1532444542162,15,q6984,c,24250
1532444720470,16,q7335,d,43500
1532444721204,16,q7336,d,43500
1532444722017,16,q7337,d,43500
1532444722765,16,q7338,d,43500
