timestamp,solving_id,question_id,user_answer,elapsed_time
1552841492196,1,q4371,a,11000
1552841514898,2,q4619,d,7000
1552841525882,3,q4539,a,3000
1552841555287,4,q9803,a,21000
1552841595089,5,q4161,b,18000
1552841620900,6,q4765,a,8000
1554997208907,7,q5327,b,13000
1554997238506,8,q9017,a,21000
1554997261556,9,q6740,c,10000
1554997281731,10,q6074,c,12000
1554997305442,11,q4205,d,11000
1554997337171,12,q9178,c,22000
1554997354001,13,q6228,b,6000
1554997367152,14,q4387,c,4000
1554997381079,15,q8460,a,6000
1554997412170,16,q10128,d,23000
1554997438049,17,q3655,a,15000
1554997460913,18,q4428,d,15000
1554997476715,19,q6386,c,7000
1554997512548,20,q8844,a,27000
1554997530109,21,q4001,b,4000
1554997551396,22,q5279,c,13000
1554997632331,23,q4757,d,71000
1554997646856,24,q8582,b,5000
1554997666843,25,q4122,d,10000
1554997741671,26,q6497,d,64000
1555336947969,27,q6394,c,23000
1555336966072,28,q6410,b,14000
1555336992372,29,q3,b,22000
1555337013227,30,q215,a,17000
1555337062005,31,q6276,b,44000
1555337090810,32,q6517,c,24000
1555337105899,33,q5191,c,11000
1555337172339,34,q6056,b,17000
1555337201514,35,q9483,d,21000
1555337221817,36,q5761,a,11000
1555337235831,37,q5313,c,4000
1555337245536,38,q5052,a,2000
1555514487633,39,q17188,a,13000
1555514501610,40,q6175,d,4000
1555515161687,41,q4555,d,8000
1555515178560,42,q6087,a,8000
1555515202858,43,q8925,c,16000
1555515215559,44,q4564,a,4000
1555515244822,45,q4057,a,20000
1555515260941,46,q4089,a,7000
1555515278068,47,q9761,d,8000
1555515305240,48,q5656,c,14000
1555515318261,49,q3665,b,4000
1555515330480,50,q4704,b,4000
1555515346331,51,q17251,c,8000
1555515365893,52,q6219,d,9000
1555515379259,53,q4901,a,5000
1555515396339,54,q6064,d,9000
1555515407891,55,q9364,c,3000
1555515424513,56,q5230,a,9000
1555515462202,57,q6515,c,19000
1555515483990,58,q4103,c,5000
1555515516647,59,q9919,a,24000
1555515527756,60,q6188,b,2000
1555515735495,61,q6094,b,9000
1555515762150,62,q4069,b,18000
1555515778018,63,q10117,c,7000
1555515821192,64,q5233,a,28000
1555515868837,65,q4845,a,33000
1555515894011,66,q6508,d,11000
1555515907951,67,q10309,a,5000
1555515924134,68,q5638,d,7000
1555515946373,69,q5737,c,13000
1555515970546,70,q6262,d,13000
1555515994873,71,q10328,b,14000
1555516024168,72,q9606,a,21000
1555516045885,73,q4829,c,4000
1555516058644,74,q5316,c,4000
1555516073858,75,q17193,d,7000
1555516097913,76,q9652,d,16000
1555516120984,77,q3925,a,15000
1555516152723,78,q4485,a,18000
1555516187439,79,q9382,c,24000
1555516217501,80,q4291,b,6000
1555516245673,81,q4478,b,3000
1555516275062,82,q4040,c,20000
1555516296994,83,q17105,c,14000
1555516344272,83,q17105,c,9000
1555516374177,84,q4478,a,2000
1555516384365,85,q4291,a,3000
1555516396730,86,q9382,d,7000
1555516411354,87,q4485,c,4000
1555516439526,88,q4845,d,22000
1555516448077,89,q10117,b,2000
1555516456911,90,q6188,d,3000
1555516465975,91,q6515,b,3000
1555516474056,92,q5230,b,2000
1555516484589,93,q17251,d,4000
1555516492741,94,q9761,a,2000
1555516512950,95,q5052,a,14000
1555516523016,96,q5761,c,3000
1555516536847,97,q5191,d,8000
1555516561053,98,q8844,c,12000
1555548864439,99,q1631,b,23666
1555548864487,99,q1630,a,23666
1555548864534,99,q1629,d,23666
1555548959715,100,q2362,a,28333
1555548959749,100,q2361,a,28333
1555548959783,100,q2363,d,28333
1555567111111,101,q8663,a,19000
1555567130076,102,q5337,b,10000
1555567162213,103,q10028,b,22000
1555567190100,104,q17127,d,16000
1555567202981,105,q3935,b,3000
1555567220102,106,q5264,a,2000
1555567235354,107,q4318,d,8000
1555567250082,108,q8650,b,6000
1555567272447,109,q5497,a,12000
1555567299413,110,q4836,b,17000
1555573294541,111,q10014,a,5000
1555573322333,112,q8531,c,8000
1555573336026,113,q5488,b,3000
1555573346675,114,q6355,b,2000
1555573374444,115,q5258,d,19000
1555573406956,116,q8725,b,17000
1555573419962,117,q4288,d,4000
1555573442793,118,q4522,d,14000
1555573486036,119,q4891,c,31000
1555573512584,120,q17122,a,10000
1555573537982,121,q5738,a,16000
1555573566353,122,q4475,a,8000
1555573583680,123,q5695,a,9000
1555573606710,124,q6098,b,12000
1555573646076,125,q6082,c,30000
1555573673517,126,q6189,a,8000
1555573695633,127,q6174,b,11000
1555573710085,128,q9057,c,5000
1555573725445,129,q8464,a,6000
1555573738908,130,q6364,a,4000
1555573756608,131,q3692,a,6000
1555573775462,132,q17227,a,9000
1555573796669,133,q4297,c,12000
1555573820086,134,q6523,b,14000
1555573845417,135,q4527,b,16000
1555573872340,136,q8603,d,13000
1555573895486,137,q4037,b,6000
1555573917381,138,q5219,b,13000
1555573929844,139,q5031,b,5000
1555573970798,140,q10086,d,20000
1555573995991,141,q4188,a,12000
1555574016144,142,q4077,c,7000
1555574045220,143,q6340,b,9000
1555574063936,144,q17293,b,10000
1555574078995,145,q3911,b,6000
1555574106082,146,q3997,c,13000
1555574129521,147,q4479,b,14000
1555574163941,148,q9363,d,18000
1555574179047,149,q5770,b,5000
1555574203754,150,q4775,b,2000
1555574232636,151,q3689,c,20000
1555574321265,151,q3689,d,3000
1555574330750,152,q5770,c,2000
1555574342792,153,q3911,d,6000
1555574353429,154,q4077,d,4000
1555574364389,155,q4188,d,4000
1555574374123,156,q10086,a,2000
1555574384668,157,q5031,d,3000
1555574395170,158,q8603,a,3000
1555574408247,159,q6082,b,6000
1555574420317,160,q5738,b,5000
1555574431725,161,q4891,b,2000
1555574441140,162,q10014,b,2000
1555574449574,163,q3935,a,2000
1555574458941,164,q10028,c,2000
1555574469617,165,q5191,a,3000
1555574478721,166,q5052,c,3000
1555574491862,167,q4428,c,4000
1555574503585,168,q9178,d,5000
1555574515364,169,q4205,b,4000
1555574530108,170,q6074,a,8000
1555574542452,171,q9017,a,6000
1555574558620,172,q4161,a,9000
1555574577011,173,q9803,d,11000
1555574599527,173,q9803,c,5000
1555574611713,174,q9017,d,4000
1555574753748,175,q2116,c,19666
1555574753790,175,q2117,b,19666
1555574753791,175,q2115,b,19666
1555574878821,176,q2090,c,23666
1555574878855,176,q2089,b,23666
1555574878870,176,q2088,d,23666
1555574961787,177,q1855,c,24666
1555574961839,177,q1856,b,24666
1555574962360,177,q1854,d,24666
1555575053860,178,q2190,d,24000
1555575053865,178,q2191,a,24000
1555575053871,178,q2192,c,24000
1555575135602,179,q2275,a,23666
1555575135606,179,q2274,b,23666
1555575135656,179,q2276,d,23666
1555592720527,180,q2609,c,23666
1555592720535,180,q2608,a,23666
1555592722299,180,q2607,b,23666
1555592828420,181,q2680,a,21000
1555592828421,181,q2679,d,21000
1555592828449,181,q2681,a,21000
1555778322015,182,q6082,c,15000
1555778343423,183,q4077,d,3000
1555778589008,184,q5738,b,13000
1555778610807,185,q4188,d,13000
1555778908139,186,q10014,a,5000
1555778964910,187,q10028,c,30000
1555778999866,188,q8948,a,26000
1555779019856,189,q4178,c,9000
1555779054563,190,q4552,c,18000
1555779069272,191,q5242,a,5000
1555779087343,192,q10127,b,8000
1555779110080,193,q9578,a,10000
1555779153457,194,q5625,a,13000
1555779169685,195,q5066,b,8000
1555779216726,196,q17190,d,33000
1555779265641,197,q4490,a,32000
1555779390940,198,q1642,c,24333
1555779390961,198,q1641,c,24333
1555779391033,198,q1643,a,24333
1555779487361,199,q2034,b,28000
1555779487387,199,q2035,d,28000
1555779487415,199,q2036,b,28000
1556379046283,200,q4526,c,16000
1556379081450,201,q6510,c,9000
1556379102803,202,q9857,d,13000
1556379124779,203,q5685,a,13000
1556379177771,204,q6390,b,6000
1556379207253,205,q3876,d,20000
1556379229431,206,q8806,c,13000
1556379276396,207,q6332,a,38000
1556379299222,208,q5735,a,5000
1556379334405,209,q8482,a,5000
1556379359328,210,q17320,d,16000
1556379390979,211,q5094,a,21000
1556379406887,212,q5442,b,6000
1556379435021,213,q5458,c,17000
1556380683510,214,q9515,b,12000
1556380715466,215,q6115,b,21000
1556380754298,216,q4184,d,19000
1556380794410,217,q3697,b,31000
1556380810824,218,q9898,a,6000
1556380871367,219,q5775,b,49000
1556380933673,220,q5740,b,44000
1556380957793,221,q8417,d,12000
1556380996361,222,q17182,c,28000
1556381014550,223,q5784,d,4000
1556381049199,224,q4430,b,24000
1556381093932,225,q6221,c,26000
1556381139032,226,q9461,d,18000
1556381155632,227,q6054,c,6000
1556381170993,228,q5238,d,4000
1556381222342,229,q4487,d,31000
1556381254979,230,q8874,d,10000
1556381290667,231,q5057,b,12000
1556381315166,232,q4568,b,15000
1556381354082,233,q4732,d,21000
1556381368245,234,q9338,d,5000
1556381405431,235,q4489,b,27000
1556381418395,236,q3691,a,4000
1556381475996,237,q5351,b,48000
1556381517672,238,q8901,d,29000
1556381532073,239,q5577,a,4000
1556381548747,240,q5262,b,7000
1556381573234,241,q4886,d,16000
1556381598055,242,q9966,a,15000
1556381631713,243,q5472,d,24000
1556381655019,244,q6140,a,10000
1556381671791,245,q6494,c,7000
1556381786552,246,q2027,a,23666
1556381786581,246,q2026,b,23666
1556381786643,246,q2025,d,23666
1556381877568,247,q2467,d,25333
1556381877672,247,q2466,a,25333
1556381877707,247,q2468,a,25333
1556381978812,248,q1479,c,28666
1556381978814,248,q1481,a,28666
1556381978862,248,q1480,b,28666
1556382463717,249,q2214,a,27666
1556382463725,249,q2216,d,27666
1556382463752,249,q2215,c,27666
1556382628858,250,q2617,d,26000
1556382628900,250,q2618,c,26000
1556382628932,250,q2616,b,26000
1556382749111,251,q10698,d,23666
1556382749123,251,q10697,a,23666
1556382749126,251,q10699,a,23666
1556382881520,252,q3252,d,35666
1556382881565,252,q3254,a,35666
1556382881717,252,q3253,d,35666
1556410297925,253,q10302,c,13000
1556410328408,254,q5257,a,11000
1556410495288,255,q4490,b,12000
1556410514334,256,q3911,d,8000
