timestamp,solving_id,question_id,user_answer,elapsed_time
1535949117676,1,q8098,b,24000
1535949172919,2,q8074,b,54000
1535949205922,3,q176,c,31000
1535949244538,4,q1279,c,37000
1535949321714,5,q2067,a,25000
1535949321731,5,q2068,a,25000
1535949321790,5,q2069,d,25000
1535949422752,6,q3413,b,33000
1535949422788,6,q3411,d,33000
1535949422830,6,q3412,a,33000
1535949495410,7,q2993,b,23333
1535949495412,7,q2991,c,23333
1535949495477,7,q2992,a,23333
1535949607494,8,q2628,c,36667
1535949607510,8,q2629,a,36667
1535949607582,8,q2630,a,36667
1535949646370,9,q4555,a,37000
1535949701440,10,q4178,a,54000
1535949721367,11,q4761,a,18000
1535949751749,12,q6185,a,29000
1535949779732,13,q6243,a,25000
1535949824745,14,q6442,d,43000
1535949953590,15,q6984,c,31750
1535949953616,15,q6983,b,31750
1535949953634,15,q6981,a,31750
1535949953737,15,q6982,a,31750
1535950243410,16,q7336,d,71750
1535950243420,16,q7337,c,71750
1535950243469,16,q7338,b,71750
1535950243695,16,q7335,d,71750
