timestamp,solving_id,question_id,user_answer,elapsed_time
1530774083048,1,q8098,b,20000
1530774115179,2,q8074,c,29000
1530774146533,3,q176,c,28000
1530774165493,4,q1279,c,16000
1530774263985,5,q2067,a,31000
1530774264744,5,q2068,a,31000
1530774265442,5,q2069,d,31000
1530774368182,6,q3411,c,32666
1530774368585,6,q3412,a,32666
1530774369033,6,q3413,d,32666
1530774442577,7,q2991,b,23000
1530774443254,7,q2992,b,23000
1530774444014,7,q2993,b,23000
1530774533884,8,q2628,c,28333
1530774534532,8,q2629,d,28333
1530774535495,8,q2630,b,28333
1530774547920,9,q4555,d,10000
1530774566564,10,q4178,c,16000
1530774580611,11,q4761,b,12000
1530774590048,12,q6185,c,8000
1530774600691,13,q6243,b,9000
1530774626860,14,q6442,c,24000
1530774751314,15,q6981,b,30500
1530774752496,15,q6982,b,30500
1530774753571,15,q6983,c,30500
1530774754471,15,q6984,c,30500
1530774976358,16,q7335,b,54750
1530774977120,16,q7336,d,54750
1530774977969,16,q7337,d,54750
1530774978690,16,q7338,b,54750
1530784990959,17,q5345,c,16000
1530785025005,18,q5401,c,26000
1530785055732,19,q5033,b,20000
1530785076232,20,q10224,d,11000
1530785104443,21,q4993,a,20000
1530785129040,22,q4807,a,16000
1530785148384,23,q5150,c,11000
1530785167843,24,q9168,a,12000
1530785185229,25,q3943,d,9000
1530785202625,26,q6121,d,10000
1530830585217,27,q439,c,17000
1530830616654,28,q1115,c,15000
1530830645776,29,q448,b,18000
1530830702644,30,q11262,a,15000
1530830725964,31,q237,c,18000
1530830750238,32,q1316,b,19000
1530830808824,33,q669,c,16000
1530830854327,34,q11249,b,21000
1530830900898,35,q588,c,18000
1530830972784,36,q292,c,22000
1530831212042,37,q5257,a,8000
1530831227313,38,q8981,a,8000
1530831275096,39,q4467,a,18000
1530831292526,40,q5531,a,10000
1530831318709,41,q4510,a,20000
1530831361574,42,q9020,d,14000
1530831419976,43,q4775,b,31000
1530831465727,44,q5044,d,22000
1530831486776,45,q4471,d,11000
1530831503934,46,q9534,b,10000
1531058249305,47,q8162,b,24000
1531058277773,48,q8113,c,22000
1531058369004,49,q8061,b,19000
1531058418147,50,q11210,b,21000
1531058515844,51,q8082,c,23000
1531058565966,52,q150,d,22000
1531058618140,53,q8163,b,18000
1531058671193,54,q11087,d,20000
1531058719621,55,q8101,a,21000
1531058764167,56,q187,c,23000
1531058821302,57,q8096,d,30000
1531058869883,58,q11171,d,21000
1531058907903,59,q79,a,20000
1531058956114,60,q84,c,22000
1531059010708,61,q141,b,13000
1531059055644,62,q11046,c,19000
1531059102498,63,q10,d,24000
1531059187899,64,q8165,d,23000
1531059236982,65,q186,b,22000
1531059287756,66,q10955,d,22000
1531059334413,67,q158,c,20000
1531060124798,68,q5328,d,33000
1531060173657,69,q5262,b,22000
1531060215463,70,q4480,a,22000
1531060273153,71,q8203,d,14000
1531060304989,72,q4199,b,25000
1531060372321,73,q3788,b,30000
1531060425870,74,q4137,a,25000
1531060442478,75,q8584,c,8000
1531060481257,76,q4528,d,29000
1531060558195,77,q4729,c,10000
1531060580371,78,q4473,a,8000
1531060599313,79,q9505,a,8000
1531060621699,80,q5507,b,8000
1531060672848,81,q4318,d,45000
1531060723949,82,q5731,b,39000
1531060761986,83,q9108,a,20000
1531060807701,84,q5405,a,16000
1531060856615,85,q6187,a,20000
1531093966304,86,q6837,a,34750
1531093968163,86,q6838,b,34750
1531093969782,86,q6839,a,34750
1531093971410,86,q6840,a,34750
1531094083672,87,q6945,c,25500
1531094084359,87,q6946,c,25500
1531094085067,87,q6947,d,25500
1531094085937,87,q6948,b,25500
1531194502635,88,q1875,b,34000
1531194503620,88,q1876,d,34000
1531194504471,88,q1877,a,34000
1531194681484,89,q2187,d,28000
1531194682276,89,q2188,d,28000
1531194683353,89,q2189,c,28000
1531194850698,90,q1983,d,34333
1531194851607,90,q1984,a,34333
1531194852573,90,q1985,b,34333
1531194988241,91,q1428,b,25333
1531194989096,91,q1429,a,25333
1531194989973,91,q1430,d,25333
1531195145106,92,q2523,c,31000
1531195146595,92,q2524,c,31000
1531195147997,92,q2525,a,31000
1531195363080,93,q1761,d,33000
1531195363514,93,q1762,a,33000
1531195363802,93,q1763,b,33000
1531195496784,94,q5307,d,12000
1531196003784,95,q8882,a,14000
1531196060297,96,q5649,d,30000
1531196126919,97,q5775,c,55000
1531196362728,98,q8692,b,18000
1531196658012,99,q4528,c,39000
1531196672760,100,q8692,a,5000
1531196688980,101,q8550,a,11000
1531196704801,102,q5230,b,11000
1531196724252,103,q5635,d,13000
1531196752399,104,q3916,b,11000
1531196838656,105,q8997,a,11000
1531215422619,106,q5220,b,9000
1531215432196,107,q4276,c,2000
1531216539391,108,q5466,a,9000
1531216564145,109,q8787,d,18000
1531216588240,110,q4559,b,12000
1531216605659,111,q4062,c,11000
1531216637739,112,q3682,c,10000
1531216664396,113,q9049,b,19000
1531216682675,114,q5854,c,12000
1531216717477,115,q5238,a,24000
1531216748337,116,q5353,c,13000
1531216767761,117,q10107,a,13000
1531216802623,118,q4316,c,15000
1531216819560,119,q6147,b,9000
1531216842331,120,q8418,b,15000
1531216863174,121,q9424,a,15000
1531216904722,122,q5047,d,26000
1531216941325,123,q5706,b,11000
1531216953300,124,q5773,b,6000
1531216976327,125,q10222,a,15000
1531217023940,126,q6755,a,33000
1531217051022,127,q5667,b,12000
1531217236498,128,q2877,b,24000
1531217237585,128,q2878,a,24000
1531217238825,128,q2879,a,24000
1531217361436,129,q2607,b,27000
1531217361932,129,q2608,a,27000
1531217362228,129,q2609,c,27000
1531217552794,130,q2592,b,26000
1531217553762,130,q2593,c,26000
1531217554734,130,q2594,d,26000
1531217694479,131,q10676,b,26333
1531217695144,131,q10677,b,26333
1531217695986,131,q10678,a,26333
1531217797262,132,q3522,b,23666
1531217797949,132,q3523,a,23666
1531217798665,132,q3524,c,23666
1531320584108,133,q7450,b,46600
1531320585293,133,q7451,d,46600
1531320586379,133,q7452,b,46600
1531320587571,133,q7453,d,46600
1531320588855,133,q7454,d,46600
1531320859515,134,q7406,b,55000
1531320860703,134,q7407,b,55000
1531320861899,134,q7408,d,55000
1531320862955,134,q7409,c,55000
1531321198139,135,q7983,d,50800
1531321198963,135,q7984,a,50800
1531321199642,135,q7985,b,50800
1531321200386,135,q7986,d,50800
1531321200955,135,q7987,c,50800
1531321538155,136,q7973,b,56200
1531321538855,136,q7974,a,56200
1531321539419,136,q7975,d,56200
1531321539901,136,q7976,b,56200
1531321540416,136,q7977,c,56200
1531321641997,137,q7104,c,31500
1531321643115,137,q7105,c,31500
1531321733921,138,q4867,a,18000
1531321758340,139,q8974,c,17000
1531321818089,140,q9606,c,19000
1531321851964,141,q4513,c,5000
1531321876660,142,q6026,a,18000
1531321903514,143,q9360,a,18000
1531321917587,144,q3935,b,7000
1531321944355,145,q5045,c,7000
1531321978931,146,q5779,b,27000
1531322005255,147,q9781,d,19000
1531322046080,148,q6509,b,33000
1531439794112,149,q6199,a,6000
1531439823804,150,q3980,b,23000
1531439857059,151,q8778,b,27000
1531439915481,152,q3675,a,35000
1531479704046,153,q6569,c,21000
1531479705044,153,q6570,c,21000
1531479706555,153,q6571,d,21000
1531479707830,153,q6572,c,21000
1531479801331,154,q10744,b,14500
1531479802003,154,q10745,d,14500
1531479803316,154,q10746,a,14500
1531479804252,154,q10747,b,14500
1531479926276,155,q6941,a,27250
1531479927126,155,q6942,a,27250
1531479927981,155,q6943,c,27250
1531479928759,155,q6944,b,27250
1531480430892,156,q6901,c,20750
1531480431821,156,q6902,a,20750
1531480432934,156,q6903,d,20750
1531480433830,156,q6904,a,20750
1531481096886,157,q2214,b,27000
1531481098414,157,q2215,c,27000
1531481099783,157,q2216,b,27000
1531481214637,158,q1752,b,24333
1531481215397,158,q1753,d,24333
1531481215861,158,q1754,b,24333
1531481357927,159,q1917,d,31666
1531481358339,159,q1918,d,31666
1531481358688,159,q1919,c,31666
1531481494912,160,q1593,a,22000
1531481495952,160,q1594,c,22000
1531481496649,160,q1595,c,22000
1531481750843,161,q3788,d,17000
1531481836526,162,q4831,b,12000
1531481878561,163,q5737,c,24000
1531481901372,164,q9853,a,11000
1531481939319,165,q6443,b,24000
1531910565344,166,q4181,b,14000
1531910581527,167,q4571,a,5000
1531910660763,168,q10204,b,37000
1531910711548,169,q6324,b,23000
1531910747025,170,q6494,c,29000
1531910772054,171,q3914,a,13000
1531912109240,172,q9552,d,26000
1531912161503,173,q9578,d,21000
1531912185498,174,q3958,d,9000
1531912209608,175,q6538,b,12000
1531912231592,176,q10130,a,14000
1531912327948,177,q5648,d,32000
1531912373115,178,q5630,d,21000
1531912393643,179,q6498,b,10000
1531912421944,180,q8583,b,15000
1531912464097,181,q6068,d,19000
1531912531534,182,q3665,b,18000
1531912572144,183,q4317,c,34000
1531912605113,184,q9420,b,9000
1532043849489,185,q4478,b,9000
1532043906196,186,q4084,b,12000
1532043943945,187,q5414,d,27000
1532044027532,188,q3971,b,10000
1532044077580,189,q5338,d,10000
1532044150811,190,q3898,a,22000
1532044211950,191,q6175,d,27000
1532044289072,192,q9878,a,26000
1532044419517,193,q6156,c,29000
1532044616142,194,q1430,b,24666
