timestamp,solving_id,question_id,user_answer,elapsed_time
1543851960098,1,q4640,d,52000
1543851981642,2,q3617,b,17000
1543852006325,3,q326,c,21000
1543852029646,4,q1322,a,20000
1543852103809,5,q4059,b,71000
1543852125171,6,q1290,c,19000
1543852145348,7,q754,a,17000
1548985200185,8,q4749,a,20000
1548985241456,9,q6383,a,15000
1549723544855,10,q8131,c,37000
1549723607505,11,q8077,d,24000
1549723660563,12,q8154,b,21000
1549723705916,13,q11152,b,14000
1549723737860,14,q8084,b,26000
1549724307756,15,q6433,d,6000
1549724352620,16,q5401,c,37000
1549724425950,17,q6174,b,20000
1549724455078,18,q10258,c,10000
1549724475507,19,q5066,a,12000
1549724540186,20,q5050,c,26000
1549724605883,21,q5346,a,18000
1549724645596,22,q8771,d,22000
1549724677920,23,q4565,b,6000
1549724708161,24,q5301,b,20000
1549725237557,25,q9599,d,41000
1549725279081,26,q9046,a,14000
1549725317057,27,q5043,b,28000
1549725340583,28,q3788,d,16000
1549725396815,29,q4447,a,26000
1549725436152,30,q9447,a,8000
1549725458754,31,q4181,b,10000
1549725493874,32,q6127,d,24000
1549725549538,33,q3698,a,28000
1549725580001,34,q10295,d,10000
1549726550391,35,q7337,d,61250
1549726550467,35,q7338,b,61250
1549726550483,35,q7335,d,61250
1549726550492,35,q7336,a,61250
1549756422951,36,q8414,d,18000
1551261119928,37,q5648,c,21000
1551261158926,38,q4096,a,13000
1551261198989,39,q10333,a,10000
1551261229486,40,q3898,a,20000
1551261261525,41,q4474,b,7000
1551283797465,42,q67,c,24000
1551375392417,43,q5041,c,35000
1551375424916,44,q9176,a,14000
1551449579984,45,q88,a,22000
1551449631281,46,q11020,d,22000
