timestamp,solving_id,question_id,user_answer,elapsed_time
1530410628802,1,q8098,b,24000
1530410653990,2,q8074,d,22000
1530410682863,3,q176,d,26000
1530410704890,4,q1279,a,19000
1530410810239,5,q2069,a,34000
1530410810253,5,q2068,b,34000
1530410810276,5,q2067,a,34000
1530410888863,6,q3413,d,24666
1530410888890,6,q3412,a,24666
1530410888894,6,q3411,a,24666
1530410960852,7,q2993,a,22666
1530410960907,7,q2991,a,22666
1530410960922,7,q2992,c,22666
1530411063881,8,q2628,a,32666
1530411063945,8,q2629,b,32666
1530411063990,8,q2630,b,32666
1530411091009,9,q4555,a,23000
1530411108339,10,q4178,c,15000
1530411124758,11,q4761,c,13000
1530411138053,12,q6185,a,10000
1530411149857,13,q6243,b,9000
1530411166142,14,q6442,c,13000
1530411229953,15,q6984,a,13750
1530411229972,15,q6981,d,13750
1530411229973,15,q6982,a,13750
1530411229986,15,q6983,a,13750
1530411249254,16,q7335,b,4000
1530411249310,16,q7336,a,4000
1530411249323,16,q7337,a,4000
1530411249355,16,q7338,a,4000
