timestamp,solving_id,question_id,user_answer,elapsed_time
1562333316344,1,q5814,d,13000
1562333331451,2,q5175,c,9000
1562333359276,3,q4151,b,24000
1562333392258,4,q3944,b,29000
1562333413101,5,q4607,c,17000
1562333447712,6,q8400,a,31000
1562333478066,7,q5709,d,26000
1562333614654,8,q3935,b,10000
1562333674430,9,q5776,a,22000
1562333741930,10,q5092,d,38000
1562333780108,11,q9867,a,23000
1562333811629,12,q5250,d,22000
1562333838021,13,q6190,a,6000
1562333932604,14,q6735,d,43000
1562333954897,15,q9515,b,13000
1562333991786,16,q6066,b,23000
1562334016514,17,q5242,c,16000
