timestamp,solving_id,question_id,user_answer,elapsed_time
1531392791224,1,q8098,b,48000
1531392893899,2,q8074,c,53000
1531392955545,3,q176,b,24000
1531392980896,4,q1279,a,22000
1531393117695,5,q2069,a,44666
1531393117714,5,q2067,a,44666
1531393117726,5,q2068,b,44666
1531393318111,6,q3413,b,666
1531393318122,6,q3412,c,666
1531393318127,6,q3411,a,666
1531393414107,7,q2991,b,30666
1531393414191,7,q2993,c,30666
1531393414210,7,q2992,c,30666
1531393564971,8,q2629,d,43000
1531393564979,8,q2630,a,43000
1531393565056,8,q2628,d,43000
1531393619754,9,q4555,b,52000
1531393637173,10,q4178,c,15000
1531393663074,11,q4761,c,23000
1531393696186,12,q6185,b,30000
1531393722558,13,q6243,d,24000
1531393750643,14,q6442,c,25000
1531393926752,15,q6983,c,43000
1531393926766,15,q6982,b,43000
1531393926783,15,q6984,c,43000
1531393926923,15,q6981,a,43000
1531394307179,16,q7337,d,94250
1531394307203,16,q7335,c,94250
1531394307239,16,q7338,d,94250
1531394307262,16,q7336,d,94250
1531394613016,17,q3783,d,28000
1531394691205,18,q6322,d,42000
1531394764981,19,q4402,a,42000
1531394814109,20,q8372,d,26000
1533622218595,21,q6390,b,39000
1533622333240,22,q3774,a,73000
1533622411412,23,q3935,d,59000
1533622523219,24,q9379,c,73000
1533622588226,25,q4853,b,18000
1533954817659,26,q8482,c,27000
1533954897368,27,q3788,a,62000
1533954949490,28,q5849,b,30000
1533955005765,29,q8850,d,35000
1533955052722,30,q4820,a,37000
1533955092131,31,q6261,a,26000
