timestamp,solving_id,question_id,user_answer,elapsed_time
1515480562198,1,q8098,b,20000
1515480585653,2,q8074,d,21000
1515480615567,3,q176,a,27000
1515480635485,4,q1279,c,17000
1515480699329,5,q2067,c,20000
1515480699882,5,q2068,d,20000
1515480700503,5,q2069,d,20000
1515480772241,6,q3411,a,23000
1515480772690,6,q3412,a,23000
1515480773152,6,q3413,b,23000
1515480810131,7,q2991,c,11333
1515480810610,7,q2992,a,11333
1515480811051,7,q2993,c,11333
1515480874555,8,q2628,b,20000
1515480875927,8,q2629,d,20000
1515480877691,8,q2630,c,20000
1515480894017,9,q4555,a,13000
1515480911353,10,q4178,c,13000
1515480936877,11,q4761,a,23000
1515480954062,12,q6185,c,14000
1515480970296,13,q6243,a,14000
1515480999185,14,q6442,a,25000
1515481083603,15,q6949,d,20500
1515481084086,15,q6950,a,20500
1515481084602,15,q6951,c,20500
1515481085150,15,q6952,b,20500
1515481366395,16,q7335,b,69750
1515481367209,16,q7336,d,69750
1515481367963,16,q7337,d,69750
1515481368766,16,q7338,b,69750
