timestamp,solving_id,question_id,user_answer,elapsed_time
1525788825112,1,q8098,b,22000
1525788849892,2,q8074,c,22000
1525788879927,3,q176,d,26000
1525788901141,4,q1279,c,17000
1525789087793,5,q2067,b,29333
1525789087864,5,q2068,a,29333
1525789087919,5,q2069,d,29333
1525789190707,6,q3411,c,33000
1525789190731,6,q3412,a,33000
1525789190764,6,q3413,d,33000
1525789337885,7,q2991,c,25333
1525789337891,7,q2993,b,25333
1525789337921,7,q2992,c,25333
1525789423107,8,q2630,b,27000
1525789423119,8,q2629,d,27000
1525789423156,8,q2628,c,27000
1525789913272,9,q4555,d,28000
1525789935823,10,q4178,c,19000
1525789948989,11,q4761,b,9000
1525789964027,12,q6185,b,11000
1525789989923,13,q6243,d,22000
1525790026563,14,q6442,d,33000
1525791255858,15,q6982,b,35500
1525791255900,15,q6983,c,35500
1525791255969,15,q6984,a,35500
1525791255984,15,q6981,b,35500
1525791901290,16,q7337,d,50750
1525791901305,16,q7338,d,50750
1525791901312,16,q7335,c,50750
1525791901407,16,q7336,d,50750
