timestamp,solving_id,question_id,user_answer,elapsed_time
1536452696004,1,q6060,c,12000
1536452714717,2,q4814,d,17000
1536452726021,3,q6722,a,9000
1536452749215,4,q5805,c,21000
1536452759450,5,q3950,d,8000
1536452779113,6,q380,b,17000
1536452802461,7,q4043,d,21000
1536452810994,8,q4502,c,6000
1536452832171,9,q218,b,17000
1536452854361,10,q8154,b,20000
1536452947713,11,q6509,b,18000
1536452969259,12,q4468,c,15000
1536452994893,13,q5737,c,19000
1536453009916,14,q8381,c,9000
1536453022164,15,q3824,c,5000
1536453034572,16,q3911,d,7000
1536453054301,17,q5659,c,13000
1536453072191,18,q10291,a,11000
1536453092592,19,q3956,a,13000
1536453120244,20,q6328,a,21000
1549725351268,21,q6355,a,12000
1549725366636,22,q9034,b,5000
1549725383912,23,q6140,a,7000
1549725409707,24,q9606,a,17000
1549725433802,25,q6743,b,16000
1549725493498,26,q10086,a,53000
1549725592261,27,q4121,a,86000
1549725610322,28,q3692,a,8000
1549725634411,29,q4045,d,17000
1549725664884,30,q9088,a,23000
