timestamp,solving_id,question_id,user_answer,elapsed_time
1543950674838,1,q5354,b,22000
1543950714013,2,q6745,d,36000
1543950757082,3,q4025,d,40000
1543950785549,4,q8085,c,25000
1543950807993,5,q213,a,19000
1543950861222,6,q4566,b,48000
1543950891971,7,q5384,b,28000
1543951018551,8,q870,b,15000
1543951061478,9,q406,b,20000
1543951091466,10,q753,c,17000
1543951132564,11,q11263,b,18000
1543951173381,12,q1328,c,17000
1543951208974,13,q1042,b,18000
1543951246638,14,q1227,c,25000
1543951277382,15,q11261,c,19000
1543951304843,16,q401,a,15000
1543951331984,17,q283,b,16000
1543951433701,18,q4028,b,17000
1543951476108,19,q4313,a,35000
1543951526096,20,q6230,d,21000
1543951595401,21,q8544,c,38000
1543951670998,22,q4729,a,14000
1543951725968,23,q5386,a,28000
1543951836529,24,q6164,a,70000
1543951926267,25,q10176,a,37000
1543951972322,26,q5247,b,24000
1543952062206,27,q6169,d,58000
1544655541850,28,q10032,c,52000
1544655585461,29,q8209,a,35000
1544655631036,30,q6525,d,37000
1544655744550,31,q4166,c,23000
1544655827516,32,q9606,a,38000
1544655916003,33,q9853,b,37000
1544656565698,34,q5497,a,76000
1544656578484,35,q9607,a,6000
1544656599934,36,q5904,d,12000
1544656619813,37,q8200,a,10000
1545513631095,38,q1358,c,19000
1551917785381,39,q7614,d,94400
1551917785418,39,q7617,d,94400
1551917785442,39,q7613,d,94400
1551917785463,39,q7615,c,94400
1551917785477,39,q7616,b,94400
1551918469647,40,q7312,b,106000
1551918469648,40,q7309,d,106000
1551918469661,40,q7313,d,106000
1551918469695,40,q7310,a,106000
1551918469712,40,q7311,c,106000
1551918995545,41,q1579,b,33666
1551918995557,41,q1580,a,33666
1551918995575,41,q1578,b,33666
1551919239367,42,q1984,a,38000
1551919239372,42,q1983,b,38000
1551919239375,42,q1985,a,38000
1551919363181,43,q1558,d,7000
1551919363200,43,q1557,a,7000
1551919363201,43,q1559,b,7000
1551919495327,44,q2089,b,1333
1551919495365,44,q2090,c,1333
1551919495393,44,q2088,d,1333
1551919603087,45,q1663,d,2000
1551919603098,45,q1662,b,2000
1551919603120,45,q1664,a,2000
1554011348974,46,q4729,a,26000
1554011398765,47,q4034,d,30000
1554011426033,48,q4308,a,19000
1554011471306,49,q5720,b,25000
1554011512718,50,q9194,a,30000
1554011538900,51,q3625,a,17000
1554011552568,52,q3778,c,7000
1554011574053,53,q6243,a,12000
1554011626022,54,q10290,a,29000
1554011646505,55,q4178,c,12000
1554011677235,56,q4255,c,21000
1554011729188,57,q226,c,21000
1554011762784,58,q295,c,15000
1554011790381,59,q1349,c,15000
1554011817251,60,q918,a,16000
1554011853256,61,q1056,b,19000
1554011895300,62,q11262,a,17000
1554011927006,63,q442,c,17000
1554011983732,64,q380,b,18000
1554012022142,65,q600,c,17000
1554012058830,66,q11249,c,25000
1554012112732,67,q283,b,18000
1554012138889,68,q1056,c,18000
1554012238546,69,q6243,d,20000
1554012260259,70,q4313,a,14000
