timestamp,solving_id,question_id,user_answer,elapsed_time
1566646767820,1,q4966,c,6000
1566646797150,2,q5661,a,18000
1566646820670,3,q4025,b,21000
1566646842093,4,q5680,d,19000
1566646861212,5,q201,b,16000
1566646875447,6,q6489,d,11000
1566646884280,7,q5384,b,6000
1566652398092,8,q5265,b,18000
1566652701223,9,q3935,a,276000
1566652878437,10,q3930,b,167000
1566652901996,11,q8796,c,7000
1566652941894,12,q5453,b,32000
1566652952472,13,q4321,a,2000
1566652997797,14,q4272,a,39000
1566653634915,15,q8993,a,189000
1566653889174,16,q6193,d,14000
1566654801896,17,q6101,c,319000
1566654841911,18,q914,b,12000
1566654865257,19,q333,c,19000
1566654921041,20,q1111,c,17000
1566654983298,21,q11259,b,16000
1566655011140,22,q206,c,16000
1566655065741,23,q1257,b,17000
1566655134770,24,q250,c,16000
1566655220701,25,q11261,b,17000
1566655262004,26,q463,b,14000
