timestamp,solving_id,question_id,user_answer,elapsed_time
1573661126000,1,q10052,d,36000
1573661155000,2,q5051,c,24000
1573661185000,3,q4973,c,26000
1573661218000,4,q9056,b,28000
1573661267000,5,q8994,c,46000
1573661333000,6,q4574,b,62000
1573661364000,7,q10062,c,27000
1573661408000,8,q10010,c,41000
1573661450000,9,q10236,c,36000
1573661485000,10,q10263,d,31000
1573661534000,11,q9024,a,45000
1573874475487,12,q10052,d,36000
1573874505035,13,q5051,c,24000
1573874534507,14,q4973,c,26000
1573874567464,15,q9056,b,28000
1573874617345,16,q8994,c,46000
1573874683225,17,q4574,b,62000
1573874713661,18,q10062,c,27000
1573874758397,19,q10010,c,41000
1573874799655,20,q10236,c,36000
