timestamp,solving_id,question_id,user_answer,elapsed_time
1530792800059,1,q8098,b,23000
1530792836342,2,q8074,c,33000
1530792865430,3,q176,a,27000
1530792888283,4,q1279,c,20000
1530793010575,5,q2067,a,31666
1530793010602,5,q2068,a,31666
1530793010650,5,q2069,d,31666
1530793100650,6,q3412,a,29000
1530793100862,6,q3413,b,29000
1530793100867,6,q3411,b,29000
1530793179901,7,q2992,a,8000
1530793179905,7,q2991,c,8000
1530793180062,7,q2993,c,8000
1530793276331,8,q2629,d,31000
1530793276381,8,q2630,a,31000
1530793276399,8,q2628,c,31000
1530793312475,9,q4555,d,33000
1530793342400,10,q4178,a,27000
1530793355396,11,q4761,b,10000
1530793367513,12,q6185,b,9000
1530793407687,13,q6243,a,37000
1530793425413,14,q6442,b,15000
1530793538398,15,q6982,b,27000
1530793538414,15,q6981,a,27000
1530793538425,15,q6984,c,27000
1530793538452,15,q6983,c,27000
1530793728800,16,q7335,b,46500
1530793728881,16,q7336,a,46500
1530793728886,16,q7338,b,46500
1530793729062,16,q7337,b,46500
1530795528917,17,q4539,b,8000
1530795574721,18,q3791,d,27000
1530795640718,19,q5725,a,33000
1530795686293,20,q9870,b,27000
1530795731646,21,q5737,c,36000
1530795776044,22,q5638,d,30000
1530795836614,23,q4564,a,30000
1530795886847,24,q10108,c,26000
1530795913372,25,q4630,a,14000
1530795967079,26,q4559,a,43000
1530865436589,27,q5230,b,11000
1530865490759,28,q8732,c,36000
1530865580436,29,q5040,c,55000
1530865631907,30,q4805,b,17000
1530865681858,31,q5585,a,26000
1530865954605,32,q9688,d,35000
1530866001571,33,q5667,b,25000
1530866033227,34,q4849,a,20000
1530866091766,35,q3935,b,39000
1530866124962,36,q8588,d,20000
