timestamp,solving_id,question_id,user_answer,elapsed_time
1512732439322,1,q8098,b,20000
1512732661465,2,q8074,a,26000
1512732684154,3,q176,d,19000
1512732701826,4,q1279,a,15000
1512732765380,5,q2068,d,20000
1512732765449,5,q2067,a,20000
1512732765476,5,q2069,a,20000
1512732818765,6,q3413,d,16333
1512732818829,6,q3412,a,16333
1512732818835,6,q3411,c,16333
1512732874625,7,q2993,c,17333
1512732874650,7,q2992,c,17333
1512732874725,7,q2991,c,17333
1512732924745,8,q2630,c,15666
1512732924775,8,q2629,b,15666
1512732924781,8,q2628,a,15666
1512732954255,9,q4555,d,26000
1512732981445,10,q4178,a,24000
1512732997638,11,q4761,a,13000
1512733012294,12,q6185,c,11000
1512733034636,13,q6243,b,19000
1512733067743,14,q6442,a,30000
1512733135305,15,q6952,c,16000
1512733135328,15,q6949,a,16000
1512733135335,15,q6950,b,16000
1512733135343,15,q6951,a,16000
1512733233190,16,q7335,c,23250
1512733233213,16,q7337,c,23250
1512733233241,16,q7336,c,23250
1512733233302,16,q7338,c,23250
1517759538824,17,q6401,a,34000
1517759644110,18,q4187,c,30000
1517759789065,19,q5780,d,38000
1517759933253,20,q9388,a,49000
1517760091791,21,q5298,c,52000
1517760210643,22,q4027,a,16000
1517760345163,23,q4300,d,47000
1517760424264,24,q9452,a,29000
1517760528594,25,q4510,b,38000
1517760626222,26,q4478,d,35000
