timestamp,solving_id,question_id,user_answer,elapsed_time
1502626997942,1,q129,b,16000
1502627018850,2,q8058,b,19000
1502627038140,3,q8120,a,18000
1502627058348,4,q157,d,18000
1502627077258,5,q52,b,17000
1502627099318,6,q51,d,20000
1502627117062,7,q8094,d,16000
1502627135812,8,q8061,b,17000
1502627155448,9,q153,a,18000
1502627177731,10,q105,d,20000
1502627201941,11,q109,c,22000
1502627220288,12,q8098,b,17000
1502627237589,13,q8099,a,15000
1502627260096,14,q8169,c,21000
1502627280974,15,q26,d,19000
1502627299055,16,q184,b,16000
1502627317999,17,q8124,c,17000
1502627340391,18,q8125,b,20000
1502627362132,19,q5,d,20000
1502627382067,20,q8182,c,18000
1502627402207,21,q46,d,19000
1502627421623,22,q186,a,18000
1502627439718,23,q56,a,16000
1502627459243,24,q8074,d,18000
1502627486582,25,q7,b,26000
1502627502098,26,q173,c,14000
1502627525533,27,q8096,a,22000
1502627546814,28,q176,c,19000
1502627560303,29,q101,c,12000
1502627580698,30,q8057,c,18000
