timestamp,solving_id,question_id,user_answer,elapsed_time
1514632083567,1,q9650,d,24000
1514632114328,2,q4318,b,24000
1514632183904,3,q4536,b,59000
1514645030174,4,q8098,b,25000
1514645061710,5,q8074,c,29000
1514645086920,6,q176,c,23000
1514645105240,7,q1279,a,16000
1514645186562,8,q2067,a,26000
1514645187463,8,q2068,d,26000
1514645188333,8,q2069,d,26000
1514645257029,9,q3411,d,21333
1514645257936,9,q3412,c,21333
1514645258941,9,q3413,b,21333
1514645312652,10,q2991,c,16666
1514645313497,10,q2992,a,16666
1514645314340,10,q2993,c,16666
1514645373501,11,q2628,c,18333
1514645374234,11,q2629,d,18333
1514645375036,11,q2630,a,18333
1514645395681,12,q4555,b,18000
1514645423987,13,q4178,c,26000
1514645442953,14,q4761,c,16000
1514645457065,15,q6185,a,12000
1514645491536,16,q6243,a,32000
1514645517639,17,q6442,b,24000
1514645689528,18,q6949,b,42000
1514645689827,18,q6950,a,42000
1514645690100,18,q6951,d,42000
1514645690381,18,q6952,a,42000
1514645940863,19,q7335,b,62000
1514645941761,19,q7336,d,62000
1514645942703,19,q7337,b,62000
1514645943651,19,q7338,c,62000
1514646085131,20,q8782,b,27000
1514646136740,21,q8657,d,40000
1514646210110,22,q6516,b,62000
1514646234748,23,q6490,a,19000
1514646262909,24,q8538,a,22000
1514646300927,25,q4220,b,24000
1514646344290,26,q6190,b,31000
1514646439218,27,q4055,a,48000
1514646483184,28,q4892,b,9000
1514646503824,29,q4769,a,15000
1514646539536,30,q3935,d,21000
1514646631232,31,q6390,b,54000
1514646716223,32,q10078,a,47000
1514646771548,33,q4143,d,39000
1514646795290,34,q4631,b,17000
1514646843696,35,q4161,a,23000
1514646902770,36,q9548,a,33000
1514647105942,37,q1299,c,15000
1514647142295,38,q350,a,19000
1514647161603,39,q965,a,14000
1514647182600,40,q295,c,15000
1514647203780,41,q754,a,16000
1514647226095,42,q616,c,16000
1514647264815,43,q230,b,15000
1514647285651,44,q317,a,15000
1514647310718,45,q829,c,14000
1514647337528,46,q563,a,18000
1514939715122,47,q5920,a,16000
1514939736396,48,q5329,b,12000
1514939756747,49,q6733,d,15000
1514939781744,50,q8197,a,14000
1514939803023,51,q5761,c,14000
1514939831648,52,q5086,d,12000
1514941265828,53,q6727,b,23000
1514941306942,54,q8857,d,24000
1514941328050,55,q4469,b,11000
1514941369604,56,q6112,a,11000
1515370556616,57,q3928,b,5000
1515370606008,58,q9543,a,25000
1515370633150,59,q3926,b,8000
1515370651775,60,q4744,a,12000
