timestamp,solving_id,question_id,user_answer,elapsed_time
1534927946184,1,q8098,b,21000
1534927971320,2,q8074,c,22000
1534927997860,3,q176,a,24000
1534928018915,4,q1279,c,18000
1534928111467,5,q2067,d,30000
1534928111491,5,q2069,d,30000
1534928111509,5,q2068,a,30000
1534928181880,6,q3413,d,22667
1534928181892,6,q3412,a,22667
1534928181946,6,q3411,c,22667
1534928260889,7,q2993,c,25333
1534928260898,7,q2991,d,25333
1534928260903,7,q2992,a,25333
1534928338365,8,q2629,d,24667
1534928338372,8,q2630,b,24667
1534928338514,8,q2628,c,24667
1534928354515,9,q4555,d,13000
1534928363809,10,q4178,c,7000
1534928374886,11,q4761,d,9000
1534928397122,12,q6185,b,19000
1534928417919,13,q6243,a,18000
1534928444195,14,q6442,b,23000
1534928523021,15,q6982,b,19000
1534928523067,15,q6983,c,19000
1534928523138,15,q6984,b,19000
1534928523156,15,q6981,a,19000
1534928685166,16,q7338,c,39250
1534928685167,16,q7336,d,39250
1534928685172,16,q7337,d,39250
1534928685173,16,q7335,c,39250
1534931323212,17,q5228,a,12000
1534931349267,18,q5758,a,7000
1534931407229,19,q3636,b,11000
1534931463906,20,q8390,b,19000
1534931497234,21,q6258,b,12000
1534931528786,22,q4828,c,16000
1534931574025,23,q6478,c,26000
1534931636432,24,q9894,b,24000
1534931680659,25,q5407,c,25000
1534931739304,26,q5334,c,39000
1535034877380,27,q4632,c,14000
1535034901761,28,q9778,b,6000
1535034950856,29,q4659,b,7000
1535034969653,30,q8425,b,10000
1535035001946,31,q5780,b,16000
1535035035206,32,q8612,d,13000
1535035097778,33,q6358,b,24000
1535035147163,34,q4248,a,11000
1535035200122,35,q5413,d,13000
1535035232282,36,q8593,d,21000
1535040589637,37,q3781,a,7000
1535040616666,38,q4559,b,12000
1535040670727,39,q5332,a,9000
1535040695916,40,q9855,b,11000
1535040732093,41,q5060,c,20000
1535040764264,42,q4172,d,9000
1535040799709,43,q6188,d,25000
1535040824972,44,q8619,c,14000
1535040920119,45,q8683,c,19000
1535040944842,46,q5649,d,13000
1535207835079,47,q9638,b,24000
1535207895125,48,q8758,b,27000
1535207927493,49,q4001,b,14000
1535207963227,50,q5697,b,21000
1535208045971,51,q3788,a,35000
1535208100626,52,q9531,d,26000
1535208144845,53,q6102,d,8000
1535208174065,54,q3665,d,8000
1535208200129,55,q3935,b,14000
1535208232024,56,q10236,c,14000
1535210442715,57,q4127,a,21000
1535210479132,58,q3989,a,24000
