timestamp,solving_id,question_id,user_answer,elapsed_time
1513447022900,1,q8098,b,18000
1513447046826,2,q8074,c,21000
1513447070132,3,q176,c,20000
1513447095768,4,q1279,a,16000
1513447215830,5,q2067,c,34333
1513447215833,5,q2068,a,34333
1513447215920,5,q2069,d,34333
1513447302660,6,q3412,b,22333
1513447302662,6,q3413,d,22333
1513447302678,6,q3411,b,22333
1513447380098,7,q2991,d,16000
1513447380100,7,q2993,a,16000
1513447380154,7,q2992,b,16000
1513447481567,8,q2629,b,13666
1513447481599,8,q2630,d,13666
1513447481663,8,q2628,b,13666
1513447567720,9,q4555,b,83000
1513447620012,10,q4178,c,49000
1513447644301,11,q4761,d,21000
1513447671690,12,q6185,a,23000
1513447695471,13,q6243,b,20000
1513447773571,14,q6442,b,74000
1513447874677,15,q6950,a,24250
1513447874679,15,q6951,b,24250
1513447874705,15,q6949,b,24250
1513447874754,15,q6952,b,24250
1513448060875,16,q7337,a,45500
1513448060895,16,q7335,c,45500
1513448060939,16,q7336,b,45500
1513448061026,16,q7338,d,45500
1513448227231,17,q4545,d,64000
1513448251078,18,q4849,b,14000
1513448296915,19,q5650,d,34000
1513448349083,20,q8955,d,43000
1513448400978,21,q6130,b,45000
1513448426075,22,q5770,c,16000
1513448482364,23,q6494,d,48000
1513448537231,24,q8946,b,45000
1513448609982,25,q5676,c,65000
1513448643852,26,q5322,d,27000
