timestamp,solving_id,question_id,user_answer,elapsed_time
1522207183035,1,q8098,b,20000
1522207215406,2,q8074,b,29000
1522207241704,3,q176,a,24000
1522207261044,4,q1279,a,17000
1522207307314,5,q2067,d,14333
1522207308044,5,q2068,b,14333
1522207308811,5,q2069,a,14333
1522207370007,6,q3411,c,19333
1522207370672,6,q3412,d,19333
1522207371382,6,q3413,c,19333
1522207418091,7,q2991,c,14333
1522207418616,7,q2992,b,14333
1522207419115,7,q2993,c,14333
1522207494665,8,q2628,c,23666
1522207495346,8,q2629,c,23666
1522207495958,8,q2630,b,23666
1522207543295,9,q4555,c,44000
1522207575261,10,q4178,c,29000
1522207605427,11,q4761,b,27000
1522207619176,12,q6185,a,11000
1522207643552,13,q6243,a,21000
1522207673182,14,q6442,b,27000
1522207856943,15,q6949,b,45250
1522207857253,15,q6950,c,45250
1522207857583,15,q6951,d,45250
1522207857969,15,q6952,a,45250
1522208028922,16,q7335,d,42000
1522208029444,16,q7336,a,42000
1522208030194,16,q7337,c,42000
1522208030928,16,q7338,b,42000
1522208216180,17,q995,b,18000
1522208243345,18,q421,b,16000
1522208286900,19,q794,c,15000
1522208327114,20,q11262,c,18000
1522208354760,21,q1365,b,17000
1522208388415,22,q1132,a,10000
1522208412802,23,q803,c,14000
1522208438573,24,q11263,b,17000
1522208461991,25,q523,c,16000
1522208487586,26,q1133,b,15000
