timestamp,solving_id,question_id,user_answer,elapsed_time
1521442034488,1,q8098,b,31000
1521442064350,2,q8074,a,27000
1521442092880,3,q176,d,26000
1521442114082,4,q1279,c,18000
1521442248816,5,q2067,a,43666
1521442248849,5,q2069,a,43666
1521442248919,5,q2068,b,43666
1521635220849,6,q3411,c,29666
1521635220861,6,q3413,c,29666
1521635220955,6,q3412,a,29666
1521635296076,7,q2992,c,23666
1521635296132,7,q2993,a,23666
1521635296169,7,q2991,d,23666
1521635382904,8,q2629,a,27666
1521635382925,8,q2630,b,27666
1521635382957,8,q2628,c,27666
1521635412090,9,q4555,a,25000
1521635440471,10,q4178,c,25000
1521635464794,11,q4761,a,21000
1521635488237,12,q6185,a,20000
1521635515273,13,q6243,a,23000
1521635524657,14,q6442,b,6000
1521635607471,15,q6949,a,20000
1521635607481,15,q6951,d,20000
1521635607511,15,q6952,d,20000
1521635607545,15,q6950,d,20000
1521635689840,16,q7335,b,19500
1521635689886,16,q7337,b,19500
1521635689897,16,q7338,c,19500
1521635689905,16,q7336,a,19500
1521635786532,17,q4328,a,24000
1521635857930,18,q6494,b,59000
1521636089959,19,q5843,b,26000
1521636121721,20,q9336,a,21000
1521636173848,21,q5406,a,42000
1521638378776,22,q6020,d,23000
1521638427645,23,q6517,d,38000
1521638452596,24,q10193,b,13000
1521638475685,25,q3698,b,12000
1521638508451,26,q4474,c,23000
1521639174317,27,q754,a,16000
1521639213690,28,q205,a,20000
1521639244897,29,q555,b,21000
1521639282517,30,q11263,a,20000
1521639325822,31,q1315,b,23000
1521639386509,32,q494,a,19000
1521639442251,32,q494,b,15000
1521639474655,33,q555,c,20000
1521639507830,34,q1109,a,19000
1521639540991,35,q11262,c,18000
1521639566232,36,q1079,b,14000
1521639594100,37,q523,c,17000
